Metagenome sample,Phylum,Class,percent_TPM,ASV sample,18S reads
D0068A,Chlorophyta,Pedinophyceae,3.0300625290385387e-06,Lasker18Sc123_17_D0068,0.0
D0069A,Chlorophyta,Pedinophyceae,1.5546944558480708e-06,Lasker18Sc123_19_D0069,0.0
D0063A,Chlorophyta,Pedinophyceae,3.5989837185754515e-06,Lasker18Sc123_3_D0063,0.0
D0064A,Chlorophyta,Pedinophyceae,2.879837892188818e-06,Lasker18Sc123_5_D0064,0.0
D0079A,Chlorophyta,Pedinophyceae,5.310786799249898e-06,Lasker18Sc124_19_D0079,4.340905802344089e-05
D0073A,Chlorophyta,Pedinophyceae,1.24644833292388e-06,Lasker18Sc124_3_D0073,0.0
D0074A,Chlorophyta,Pedinophyceae,1.900937898527175e-06,Lasker18Sc124_5_D0074,0.0003427419354838
D0090A,Chlorophyta,Pedinophyceae,2.9555725599162506e-06,Lasker18Sc126_17_D0090,0.0
D0085A,Chlorophyta,Pedinophyceae,4.455512576474919e-07,Lasker18Sc126_3_D0085,0.0
D0100A,Chlorophyta,Pedinophyceae,5.139052622546957e-06,Lasker18Sc127_17_D0100,0.0
D0101A,Chlorophyta,Pedinophyceae,3.7878289493034862e-06,Lasker18Sc127_19_D0101,8.957683901250492e-06
D0095A,Chlorophyta,Pedinophyceae,2.262223099502624e-06,Lasker18Sc127_3_D0095,0.0
D0096A,Chlorophyta,Pedinophyceae,1.1824805989319178e-06,Lasker18Sc127_5_D0096,0.0
D0110A,Chlorophyta,Pedinophyceae,4.5071700282839135e-06,Lasker18Sc128_16_D0110,0.0
D0111A,Chlorophyta,Pedinophyceae,6.61448731809203e-06,Lasker18Sc128_19_D0111,0.0
D0107A,Chlorophyta,Pedinophyceae,2.041220650012123e-06,Lasker18Sc128_7_D0107,0.0
D0121A,Chlorophyta,Pedinophyceae,1.994026065679197e-06,Lasker18Sc129_17_D0121,0.0
D0122A,Chlorophyta,Pedinophyceae,3.693556873080921e-06,Lasker18Sc129_19_D0122,0.0
D0116A,Chlorophyta,Pedinophyceae,2.71664375883609e-06,Lasker18Sc129_3_D0116,0.0
D0117A,Chlorophyta,Pedinophyceae,3.653601508553993e-06,Lasker18Sc129_5_D0117,0.0
D0132A,Chlorophyta,Pedinophyceae,2.756021525342185e-06,Lasker18Sc130_17_D0132,0.0
D0133A,Chlorophyta,Pedinophyceae,8.998407978140664e-07,Lasker18Sc130_19_D0133,0.0
D0127A,Chlorophyta,Pedinophyceae,2.399891067687781e-06,Lasker18Sc130_3_D0127,0.0
D0128A,Chlorophyta,Pedinophyceae,1.8816820032073824e-06,Lasker18Sc130_5_D0128,0.0
D0142A,Chlorophyta,Pedinophyceae,4.322805709343243e-06,Lasker18Sc132_17_D0142,0.0
D0143A,Chlorophyta,Pedinophyceae,7.742250424411977e-06,Lasker18Sc132_19_D0143,0.0
D0137A,Chlorophyta,Pedinophyceae,2.263600997470666e-06,Lasker18Sc132_3_D0137,0.0002843142173833
D0138A,Chlorophyta,Pedinophyceae,1.5345696240754071e-06,Lasker18Sc132_5_D0138,0.0
D0152A,Chlorophyta,Pedinophyceae,7.56020093031131e-06,Lasker18Sc133_17_D0152,0.0
D0153A,Chlorophyta,Pedinophyceae,5.562303416024043e-06,Lasker18Sc133_19_D0153,0.0
D0147A,Chlorophyta,Pedinophyceae,2.045057126630555e-06,Lasker18Sc133_3_D0147,0.0
D0148A,Chlorophyta,Pedinophyceae,1.3886365497112487e-06,Lasker18Sc133_5_D0148,0.0
D0163A,Chlorophyta,Pedinophyceae,7.557732029365863e-06,Lasker18Sc134_17_D0163,0.0
D0164A,Chlorophyta,Pedinophyceae,8.223162116145567e-06,Lasker18Sc134_19_D0164,0.0
D0158A,Chlorophyta,Pedinophyceae,3.1431353384606187e-06,Lasker18Sc134_3_D0158,0.0
D0159A,Chlorophyta,Pedinophyceae,6.971930881001717e-06,Lasker18Sc134_5_D0159,0.0
D0173A,Chlorophyta,Pedinophyceae,3.962902308511806e-06,Lasker18Sc135_17_D0173,0.0
D0174A,Chlorophyta,Pedinophyceae,2.2751926197331628e-06,Lasker18Sc135_19_D0174,5.948769199652592e-05
D0275A,Chlorophyta,Pedinophyceae,4.838460388483388e-06,Lasker18Sc158_17_D0275,8.763418985321274e-05
D0276A,Chlorophyta,Pedinophyceae,3.4656856635213826e-06,Lasker18Sc158_19_D0276,0.0001261046280398
D0270A,Chlorophyta,Pedinophyceae,1.8477822235391495e-06,Lasker18Sc158_3_D0270,0.0
D0271A,Chlorophyta,Pedinophyceae,1.6317313148207068e-06,Lasker18Sc158_5_D0271,0.0
zr2760_52,Chlorophyta,Picocystophyceae,2.6116186770506128e-06,CN18FESPkoa_SC24,0.0
zr2760_64,Chlorophyta,Picocystophyceae,2.567022420410425e-06,CN18FESPkoa_SC26,0.0
zr2760_79,Chlorophyta,Picocystophyceae,3.259035216235405e-07,CN18FESPkoa_SC29,0.0
zr2760_59,Chlorophyta,Picocystophyceae,8.201673909995548e-06,CN18FESPkoa_SC30,0.0
zr2760_48,Chlorophyta,Picocystophyceae,2.38680091629352e-06,CN18FESPkoa_SC31,0.0
zr2760_50,Chlorophyta,Picocystophyceae,4.388857113428607e-06,CN18FESPkoa_SC32,0.0
zr2760_38,Chlorophyta,Picocystophyceae,2.579370158803115e-06,CN18FESPkoa_SC34,0.0
zr2760_62,Chlorophyta,Picocystophyceae,3.5529707630783235e-06,CN18FESPkoa_SC35,0.0
zr2760_53,Chlorophyta,Picocystophyceae,2.4309047709407445e-06,CN18FESPkoa_SC37,0.0
zr2760_49,Chlorophyta,Picocystophyceae,3.621958662019959e-06,CN18FESPkoa_SC40,0.0
zr2760_31,Chlorophyta,Picocystophyceae,1.3849261547093806e-06,CN18FESPkoa_SC41,0.0
zr2760_37,Chlorophyta,Picocystophyceae,2.7763636795052144e-06,CN18FESPkoa_SC43,0.0
zr2760_34,Chlorophyta,Picocystophyceae,1.9092982873455385e-06,CN18FESPkoa_SC44,0.0
zr2760_46,Chlorophyta,Picocystophyceae,1.785375677505681e-06,CN18FESPkoa_SC46,0.0
zr2760_18,Chlorophyta,Picocystophyceae,2.8087335116444845e-06,CN18FESPkoa_SC47,0.0
zr2760_56,Chlorophyta,Picocystophyceae,2.763365125344801e-06,CN18FESPkoa_SC49,0.0
zr2760_41,Chlorophyta,Picocystophyceae,3.0526928116664653e-06,CN18FESPkoa_SC52,0.0
zr2760_35,Chlorophyta,Picocystophyceae,1.8997238977578569e-06,CN18FESPkoa_SC53,0.0
zr2760_33,Chlorophyta,Picocystophyceae,4.1719889461614245e-06,CN18FESPkoa_SC55,0.0
zr2760_51,Chlorophyta,Picocystophyceae,2.292598618670316e-06,CN18FESPkoa_SC56,0.0
zr2760_39,Chlorophyta,Picocystophyceae,4.216106152960159e-06,CN18FESPkoa_SC57,0.0
zr2760_44,Chlorophyta,Picocystophyceae,1.438404779512151e-06,CN18FESPkoa_SC58,0.0
zr2760_45,Chlorophyta,Picocystophyceae,1.3939071064434815e-06,CN18Fc12_8_eDNA,0.0
zr2760_67,Chlorophyta,Picocystophyceae,2.6612147349396784e-06,CN18Fc19_5_eDNA,0.0
zr2760_54,Chlorophyta,Picocystophyceae,2.6241372177230894e-06,CN18Fc21_6_eDNA,0.0
zr2760_65,Chlorophyta,Picocystophyceae,2.256958748530306e-06,CN18Fc24_6_eDNA,0.0
zr2760_42,Chlorophyta,Picocystophyceae,2.0953653919320897e-06,CN18Fc25_5_eDNA,0.0
zr2760_66,Chlorophyta,Picocystophyceae,1.6351027544403932e-06,CN18Fc27_4_eDNA,0.0
zr2760_16,Chlorophyta,Picocystophyceae,1.6863230189462634e-06,CN18Fc29_6_eDNA,0.0
zr2760_28,Chlorophyta,Picocystophyceae,1.5601209847945967e-06,CN18Fc30_4_eDNA,0.0
zr2760_58,Chlorophyta,Picocystophyceae,3.1145120423191263e-06,CN18Fc32_4_eDNA,0.0
zr2760_40,Chlorophyta,Picocystophyceae,4.0037605445071564e-06,CN18Fc33_5_eDNA,0.0
zr2760_36,Chlorophyta,Picocystophyceae,3.134122805218989e-06,CN18Fc35_5_eDNA,0.0
zr2760_47,Chlorophyta,Picocystophyceae,2.8005418667398915e-06,CN18Fc36_6_eDNA,0.0
zr2760_60,Chlorophyta,Picocystophyceae,3.762575285803505e-06,CN18Fc38_5_eDNA,0.0
zr2760_68,Chlorophyta,Picocystophyceae,3.0635429533174568e-06,CN18Fc40_6_eDNA,0.0
zr2760_57,Chlorophyta,Picocystophyceae,5.885780423236066e-06,CN18Fc41_6_eDNA,0.0
zr2760_55,Chlorophyta,Picocystophyceae,4.023685553367113e-06,CN18Fc43_5_eDNA,0.0
zr2760_32,Chlorophyta,Picocystophyceae,2.315916597668948e-06,CN18Fc44_8_eDNA,0.0
zr2760_76,Chlorophyta,Picocystophyceae,4.317463104516958e-06,CN18Fc46_8_eDNA,0.0
zr2760_69,Chlorophyta,Picocystophyceae,3.7650325317281175e-06,CN18Fc47_6_eDNA,0.0
zr2760_75,Chlorophyta,Picocystophyceae,2.2082952837294013e-06,CN18Fc49_6_eDNA,0.0
zr2760_71,Chlorophyta,Picocystophyceae,5.693094549890156e-06,CN18Fc51_5_eDNA,0.0
zr2760_61,Chlorophyta,Picocystophyceae,5.483592568218341e-06,CN18SESPkoa_SC36,0.0
zr2760_25,Chlorophyta,Picocystophyceae,3.230748910097737e-06,CN18SESPkoa_SC37,0.0
zr2760_73,Chlorophyta,Picocystophyceae,4.697354073217442e-06,CN18SESPkoa_SC39,0.0
zr2760_17,Chlorophyta,Picocystophyceae,1.5225677037215834e-06,CN18SESPkoa_SC40,0.0
zr2760_74,Chlorophyta,Picocystophyceae,7.756935938777989e-06,CN18SESPkoa_SC41,0.0
zr2760_78,Chlorophyta,Picocystophyceae,1.0719005241971718e-05,CN18SESPkoa_SC44,0.0
zr2760_23,Chlorophyta,Picocystophyceae,4.054769556511161e-06,CN18SESPkoa_SC45,0.0
zr2760_10,Chlorophyta,Picocystophyceae,3.3808589410452944e-06,CN18SESPkoa_SC47,0.0
zr2760_12,Chlorophyta,Picocystophyceae,2.2050106360771017e-06,CN18SESPkoa_SC49,0.0
zr2760_30,Chlorophyta,Picocystophyceae,6.428930657530682e-06,CN18Sc09_2_eDNA,0.0
zr2760_24,Chlorophyta,Picocystophyceae,4.879827147167112e-06,CN18Sc10_2_eDNA,0.0
zr2760_27,Chlorophyta,Picocystophyceae,2.1820464595009125e-06,CN18Sc14_2_eDNA,0.0
zr2760_26,Chlorophyta,Picocystophyceae,5.782246921048163e-06,CN18Sc14_8_eDNA,0.0
zr2760_20,Chlorophyta,Picocystophyceae,3.255466122075229e-06,CN18Sc15_2_eDNA,0.0
zr2760_77,Chlorophyta,Picocystophyceae,1.047733480478967e-06,CN18Sc15_8_eDNA,0.0
zr2760_29,Chlorophyta,Picocystophyceae,4.444441732714413e-06,CN18Sc18_2_eDNA,0.0
zr2760_43,Chlorophyta,Picocystophyceae,1.0028593763312206e-06,CN18Sc18_8_eDNA,0.0
zr2760_21,Chlorophyta,Picocystophyceae,2.1238503252525054e-06,CN18Sc27_2_eDNA,0.0
zr2760_70,Chlorophyta,Picocystophyceae,5.953869853828791e-06,CN18Sc27_8_eDNA,0.0
1903buk2_0m-1,Chlorophyta,Picocystophyceae,4.07514905446946e-05,CN19_Buck2_SN_0m_1,0.0
1903buk2_0m-2,Chlorophyta,Picocystophyceae,7.83536716756907e-06,CN19_Buck2_SN_0m_2,0.0
1903_buk5-1,Chlorophyta,Picocystophyceae,1.2668540493268283e-05,CN19_Buck5_0m_1,0.0
1903_buk5-2,Chlorophyta,Picocystophyceae,6.417587284844244e-06,CN19_Buck5_0m_2,0.0
1903_buk6-1,Chlorophyta,Picocystophyceae,7.394196011313093e-06,CN19_Buck6_Dav_Night_0m_1,0.0
Las19c138_100m-1,Chlorophyta,Picocystophyceae,3.8200763837072366e-06,CN19_Nisk_Dav_Dawn_100m_1,0.0
Las19c138_100m-2,Chlorophyta,Picocystophyceae,1.0655911174912908e-06,CN19_Nisk_Dav_Dawn_100m_2,0.0
Las19c138_27m-1,Chlorophyta,Picocystophyceae,2.1146673968340616e-05,CN19_Nisk_Dav_Dawn_27m_1,0.0
Las19c138_5m-1,Chlorophyta,Picocystophyceae,1.221233936403721e-05,CN19_Nisk_Dav_Dawn_5m_1,0.0
Las19c138_5m-2,Chlorophyta,Picocystophyceae,1.0906690535138394e-05,CN19_Nisk_Dav_Dawn_5m_2,0.0
Las19c135_13m-1,Chlorophyta,Picocystophyceae,1.286996809490327e-06,CN19_Nisk_Dav_Dusk_13m_1,0.0
Las19c135_13m-3,Chlorophyta,Picocystophyceae,5.200469512363821e-06,CN19_Nisk_Dav_Dusk_13m_3,0.0
Las19c135_5m-1,Chlorophyta,Picocystophyceae,8.959197058034018e-07,CN19_Nisk_Dav_Dusk_5m_1,0.0
Las19c135_5m-2,Chlorophyta,Picocystophyceae,5.363877977170071e-07,CN19_Nisk_Dav_Dusk_5m_2,0.0
Las19c135_70m-1,Chlorophyta,Picocystophyceae,1.8026053209656344e-06,CN19_Nisk_Dav_Dusk_70m_1,0.0
Las19c135_70m-2,Chlorophyta,Picocystophyceae,1.5003476017450722e-06,CN19_Nisk_Dav_Dusk_70m_2,0.0
Las19c135_70m-3,Chlorophyta,Picocystophyceae,1.642573528738166e-06,CN19_Nisk_Dav_Dusk_70m_3,0.0
1903c134_12m-1,Chlorophyta,Picocystophyceae,1.731387393588983e-05,CN19_Nisk_Dav_Predusk_12m_1,0.0
1903c144_5m-1,Chlorophyta,Picocystophyceae,6.70385751799334e-06,CN19_Nisk_Far_5m_1,0.0
1903c144_5m-2,Chlorophyta,Picocystophyceae,4.473291980996225e-06,CN19_Nisk_Far_5m_2,0.0
1903c144_60m-1,Chlorophyta,Picocystophyceae,2.201881907700656e-06,CN19_Nisk_Far_60m_1,0.0
1903c144_60m-2,Chlorophyta,Picocystophyceae,3.363088042740696e-06,CN19_Nisk_Far_60m_2,0.0
1903c144_60m-3,Chlorophyta,Picocystophyceae,2.091435230350727e-06,CN19_Nisk_Far_60m_3,0.0
1903c129_100m-1,Chlorophyta,Picocystophyceae,2.280181686082284e-06,CN19_Nisk_MO_Dawn_100m_1,0.0
1903c129_100m-2,Chlorophyta,Picocystophyceae,4.6159442230604e-06,CN19_Nisk_MO_Dawn_100m_2,0.0
1903c129_100m-3,Chlorophyta,Picocystophyceae,7.219575550925168e-06,CN19_Nisk_MO_Dawn_100m_3,0.0
1903c129_26m-1,Chlorophyta,Picocystophyceae,7.300393727378413e-06,CN19_Nisk_MO_Dawn_26m_1,0.0
1903c129_26m-2,Chlorophyta,Picocystophyceae,1.1336252266828068e-05,CN19_Nisk_MO_Dawn_26m_2,0.0
1903c129_5m-1,Chlorophyta,Picocystophyceae,9.883842993509904e-06,CN19_Nisk_MO_Dawn_5m_1,0.0
1903c129_5m-2,Chlorophyta,Picocystophyceae,2.826725768291236e-05,CN19_Nisk_MO_Dawn_5m_2,0.0
1903c127_100m-2,Chlorophyta,Picocystophyceae,7.874209669698358e-06,CN19_Nisk_MO_Night_100m_2,0.0
1903c127_100m-3,Chlorophyta,Picocystophyceae,5.009889560548816e-06,CN19_Nisk_MO_Night_100m_3,0.0
1903c127_5m-1,Chlorophyta,Picocystophyceae,6.929350421153377e-06,CN19_Nisk_MO_Night_5m_1,0.0
1903c127_5m-2,Chlorophyta,Picocystophyceae,5.583481255498645e-06,CN19_Nisk_MO_Night_5m_2,0.0
1903c127_7m-1,Chlorophyta,Picocystophyceae,3.3190354092816977e-06,CN19_Nisk_MO_Night_7m_1,0.0
1903c126_100m-1,Chlorophyta,Picocystophyceae,6.972870053969463e-06,CN19_Nisk_PB_Dawn_100m_1,0.0
1903c126_100m-2,Chlorophyta,Picocystophyceae,5.778124498640757e-06,CN19_Nisk_PB_Dawn_100m_2,0.0
1903c126_100m-3,Chlorophyta,Picocystophyceae,1.1663267074716794e-05,CN19_Nisk_PB_Dawn_100m_3,0.0
1903c126_45m-1,Chlorophyta,Picocystophyceae,1.092010932806967e-05,CN19_Nisk_PB_Dawn_45m_1,0.0
1903c126_45m-2,Chlorophyta,Picocystophyceae,1.5660061653687644e-05,CN19_Nisk_PB_Dawn_45m_2,0.0
1903c126_5m-1,Chlorophyta,Picocystophyceae,8.030230390065125e-06,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-2,Chlorophyta,Picocystophyceae,8.00408176658997e-06,CN19_Nisk_PB_Dawn_5m_2,0.0
1903c122_100m-1,Chlorophyta,Picocystophyceae,3.5690200550847538e-06,CN19_Nisk_PB_Day_100m_1,0.0
1903c122_100m-2,Chlorophyta,Picocystophyceae,5.363846763358147e-06,CN19_Nisk_PB_Day_100m_2,0.0
1903c122_100m-3,Chlorophyta,Picocystophyceae,9.221320607135043e-06,CN19_Nisk_PB_Day_100m_3,0.0
1903c122_28m-1,Chlorophyta,Picocystophyceae,1.0858975069603364e-05,CN19_Nisk_PB_Day_28m_1,0.0
1903c122_28m-2,Chlorophyta,Picocystophyceae,2.079311247619507e-05,CN19_Nisk_PB_Day_28m_2,0.0
1903c122_5m-1,Chlorophyta,Picocystophyceae,1.612196107363609e-05,CN19_Nisk_PB_Day_5m_1,0.0
1903c122_5m-2,Chlorophyta,Picocystophyceae,1.1604589282483656e-05,CN19_Nisk_PB_Day_5m_2,0.0
1903c123_10m-1,Chlorophyta,Picocystophyceae,3.1452692614656576e-06,CN19_Nisk_PB_Dusk_10m_1,0.0
1903c123_10m-2,Chlorophyta,Picocystophyceae,6.299300872567026e-06,CN19_Nisk_PB_Dusk_10m_2,0.0
1903c123_5m-2,Chlorophyta,Picocystophyceae,1.0128353216553837e-06,CN19_Nisk_PB_Dusk_5m_2,0.0
1903c123_70m-1,Chlorophyta,Picocystophyceae,7.088731285459252e-06,CN19_Nisk_PB_Dusk_70m_1,0.0
1903c123_70m-2,Chlorophyta,Picocystophyceae,6.141434031272685e-06,CN19_Nisk_PB_Dusk_70m_2,0.0
1903c123_70m-3,Chlorophyta,Picocystophyceae,8.238945020138496e-06,CN19_Nisk_PB_Dusk_70m_3,0.0
1903c124_100m-2,Chlorophyta,Picocystophyceae,1.0225323903963777e-06,CN19_Nisk_PB_Night_100m_2,0.0
1903c124_100m-3,Chlorophyta,Picocystophyceae,3.130552053560778e-06,CN19_Nisk_PB_Night_100m_3,0.0
1903c124_15m-1,Chlorophyta,Picocystophyceae,4.148623909092505e-06,CN19_Nisk_PB_Night_15m_1,0.0
1903c124_15m-2,Chlorophyta,Picocystophyceae,2.537844462761095e-07,CN19_Nisk_PB_Night_15m_2,0.0
1903c124_5m-1,Chlorophyta,Picocystophyceae,4.252064696636454e-06,CN19_Nisk_PB_Night_5m_1,0.0
1903c124_5m-2,Chlorophyta,Picocystophyceae,1.901787549855965e-06,CN19_Nisk_PB_Night_5m_2,0.0
1903c111_100m-1,Chlorophyta,Picocystophyceae,4.632330200645368e-06,CN19_Nisk_PS_Dawn_100m_1,0.0
1903c111_100m-2,Chlorophyta,Picocystophyceae,3.56704293489822e-06,CN19_Nisk_PS_Dawn_100m_2,0.0
1903c111_100m-3,Chlorophyta,Picocystophyceae,8.382809912124297e-06,CN19_Nisk_PS_Dawn_100m_3,0.0
1903c111_10m-1,Chlorophyta,Picocystophyceae,1.302979593738329e-05,CN19_Nisk_PS_Dawn_10m_1,0.0
1903c111_10m-2,Chlorophyta,Picocystophyceae,4.2530599075722575e-06,CN19_Nisk_PS_Dawn_10m_2,0.0
1903c111_5m-1,Chlorophyta,Picocystophyceae,6.926842200138616e-06,CN19_Nisk_PS_Dawn_5m_1,0.0
Las19c107_10m-1,Chlorophyta,Picocystophyceae,2.584201074956501e-06,CN19_Nisk_PS_Dusk_10m_1,0.0
Las19c107_10m-2,Chlorophyta,Picocystophyceae,6.656230643131042e-06,CN19_Nisk_PS_Dusk_10m_2,0.0
Las19c107_5m-1,Chlorophyta,Picocystophyceae,6.424085792356593e-06,CN19_Nisk_PS_Dusk_5m_1,0.0
Las19c107_5m-2,Chlorophyta,Picocystophyceae,2.8317027290448643e-06,CN19_Nisk_PS_Dusk_5m_2,0.0
Las19c107_75m-1,Chlorophyta,Picocystophyceae,4.999207035926819e-06,CN19_Nisk_PS_Dusk_75m_1,0.0
Las19c107_75m-2,Chlorophyta,Picocystophyceae,1.0432859388257612e-05,CN19_Nisk_PS_Dusk_75m_2,0.0
Las19c107_75m-3,Chlorophyta,Picocystophyceae,3.66924466609757e-06,CN19_Nisk_PS_Dusk_75m_3,0.0
1903c119_100m-1,Chlorophyta,Picocystophyceae,4.978811545664964e-07,CN19_Nisk_SM_Dawn_100m_1,0.0
1903c119_100m-2,Chlorophyta,Picocystophyceae,2.6071732557255945e-06,CN19_Nisk_SM_Dawn_100m_2,0.0
1903c119_100m-3,Chlorophyta,Picocystophyceae,4.140080839908518e-06,CN19_Nisk_SM_Dawn_100m_3,0.0
1903c119_5m-2,Chlorophyta,Picocystophyceae,1.5254802278466773e-05,CN19_Nisk_SM_Dawn_5m_1,0.0
1903c114_100m-1,Chlorophyta,Picocystophyceae,3.9824065708644565e-06,CN19_Nisk_SM_Day_100m_1,0.0
1903c114_100m-2,Chlorophyta,Picocystophyceae,6.374489944022773e-07,CN19_Nisk_SM_Day_100m_2,0.0
1903c114_100m-3,Chlorophyta,Picocystophyceae,3.0980626474545024e-06,CN19_Nisk_SM_Day_100m_3,0.0
1903c117_100m-1,Chlorophyta,Picocystophyceae,3.026837811374789e-06,CN19_Nisk_SM_Dusk_100m_1,0.0
1903c117_100m-2,Chlorophyta,Picocystophyceae,3.231735847038248e-06,CN19_Nisk_SM_Dusk_100m_2,0.0
1903c117_100m-3,Chlorophyta,Picocystophyceae,2.724161141631892e-06,CN19_Nisk_SM_Dusk_100m_3,0.0
1903c117_50m-1,Chlorophyta,Picocystophyceae,2.6915312849102114e-06,CN19_Nisk_SM_Dusk_50m_1,0.0
1903c117_50m-2,Chlorophyta,Picocystophyceae,1.3068689730733635e-05,CN19_Nisk_SM_Dusk_50m_2,0.0
1903c118_100m-1,Chlorophyta,Picocystophyceae,3.423961287960127e-06,CN19_Nisk_SM_Night_100m_1,0.0
1903c118_100m-2,Chlorophyta,Picocystophyceae,6.036207739570011e-06,CN19_Nisk_SM_Night_100m_2,0.0
1903c118_23m-1,Chlorophyta,Picocystophyceae,3.5668093328694724e-06,CN19_Nisk_SM_Night_23m_1,0.0
1903c118_5m-2,Chlorophyta,Picocystophyceae,2.713281159566512e-05,CN19_Nisk_SM_Night_5m_2,0.0
D0057A,Chlorophyta,Picocystophyceae,1.1213176991004226e-05,Lasker18Sc122_17_D0057,0.0
D0058A,Chlorophyta,Picocystophyceae,2.3143988306507137e-05,Lasker18Sc122_19_D0058,0.0
D0052A,Chlorophyta,Picocystophyceae,5.057739242888932e-06,Lasker18Sc122_3_D0052,0.0
D0053A,Chlorophyta,Picocystophyceae,3.9762424347134505e-06,Lasker18Sc122_5_D0053,0.0
D0068A,Chlorophyta,Picocystophyceae,2.658327511860366e-06,Lasker18Sc123_17_D0068,0.0
D0069A,Chlorophyta,Picocystophyceae,2.1459879137817665e-06,Lasker18Sc123_19_D0069,0.0
D0063A,Chlorophyta,Picocystophyceae,2.480960351462522e-06,Lasker18Sc123_3_D0063,0.0
D0064A,Chlorophyta,Picocystophyceae,5.67699325455498e-06,Lasker18Sc123_5_D0064,0.0
D0079A,Chlorophyta,Picocystophyceae,3.759915881703702e-06,Lasker18Sc124_19_D0079,0.0
D0073A,Chlorophyta,Picocystophyceae,1.7005008018260396e-06,Lasker18Sc124_3_D0073,0.0
D0074A,Chlorophyta,Picocystophyceae,3.0139849594808517e-06,Lasker18Sc124_5_D0074,0.0
D0090A,Chlorophyta,Picocystophyceae,9.662997687379872e-06,Lasker18Sc126_17_D0090,0.0
D0085A,Chlorophyta,Picocystophyceae,4.912267078298747e-07,Lasker18Sc126_3_D0085,0.0
D0086A,Chlorophyta,Picocystophyceae,1.4950052515848004e-06,Lasker18Sc126_5_D0086,0.0
D0100A,Chlorophyta,Picocystophyceae,1.2777769311305207e-06,Lasker18Sc127_17_D0100,0.0
D0101A,Chlorophyta,Picocystophyceae,3.0249317765517044e-06,Lasker18Sc127_19_D0101,0.0
D0095A,Chlorophyta,Picocystophyceae,3.203988938100737e-07,Lasker18Sc127_3_D0095,0.0
D0096A,Chlorophyta,Picocystophyceae,2.37138993972638e-06,Lasker18Sc127_5_D0096,0.0
D0110A,Chlorophyta,Picocystophyceae,3.914458629423499e-06,Lasker18Sc128_16_D0110,0.0
D0111A,Chlorophyta,Picocystophyceae,3.5258455184857776e-06,Lasker18Sc128_19_D0111,0.0
D0105A,Chlorophyta,Picocystophyceae,3.603281428025504e-06,Lasker18Sc128_3_D0105,0.0
D0107A,Chlorophyta,Picocystophyceae,5.330764024896865e-07,Lasker18Sc128_7_D0107,0.0
D0121A,Chlorophyta,Picocystophyceae,4.177062442820404e-06,Lasker18Sc129_17_D0121,0.0
D0122A,Chlorophyta,Picocystophyceae,3.1813681333739727e-06,Lasker18Sc129_19_D0122,0.0
D0116A,Chlorophyta,Picocystophyceae,2.451234449651856e-06,Lasker18Sc129_3_D0116,0.0
D0117A,Chlorophyta,Picocystophyceae,3.4791922538750293e-06,Lasker18Sc129_5_D0117,0.0
D0132A,Chlorophyta,Picocystophyceae,1.8329358531342676e-06,Lasker18Sc130_17_D0132,0.0
D0133A,Chlorophyta,Picocystophyceae,2.328578009108052e-06,Lasker18Sc130_19_D0133,0.0
D0127A,Chlorophyta,Picocystophyceae,3.469173985834476e-06,Lasker18Sc130_3_D0127,0.0
D0128A,Chlorophyta,Picocystophyceae,2.739641724170327e-06,Lasker18Sc130_5_D0128,0.0
D0142A,Chlorophyta,Picocystophyceae,4.766540281870793e-06,Lasker18Sc132_17_D0142,0.0
D0143A,Chlorophyta,Picocystophyceae,6.244845511481314e-06,Lasker18Sc132_19_D0143,0.0
D0137A,Chlorophyta,Picocystophyceae,2.268739926469995e-06,Lasker18Sc132_3_D0137,0.0
D0138A,Chlorophyta,Picocystophyceae,3.7841520546898296e-06,Lasker18Sc132_5_D0138,0.0
D0152A,Chlorophyta,Picocystophyceae,8.672076568841866e-06,Lasker18Sc133_17_D0152,0.0
D0153A,Chlorophyta,Picocystophyceae,5.907927268287968e-06,Lasker18Sc133_19_D0153,0.0
D0147A,Chlorophyta,Picocystophyceae,3.646500177833008e-06,Lasker18Sc133_3_D0147,0.0
D0148A,Chlorophyta,Picocystophyceae,1.7500058484769238e-06,Lasker18Sc133_5_D0148,0.0
D0163A,Chlorophyta,Picocystophyceae,6.034967764381035e-06,Lasker18Sc134_17_D0163,0.0
D0164A,Chlorophyta,Picocystophyceae,7.467858976209966e-06,Lasker18Sc134_19_D0164,0.0
D0158A,Chlorophyta,Picocystophyceae,3.509317960434354e-06,Lasker18Sc134_3_D0158,0.0
D0159A,Chlorophyta,Picocystophyceae,3.90922628735082e-06,Lasker18Sc134_5_D0159,0.0
D0173A,Chlorophyta,Picocystophyceae,1.027405254237344e-06,Lasker18Sc135_17_D0173,0.0
D0174A,Chlorophyta,Picocystophyceae,1.6182560503641643e-06,Lasker18Sc135_19_D0174,0.0
D0275A,Chlorophyta,Picocystophyceae,4.0761969375709166e-06,Lasker18Sc158_17_D0275,0.0
D0276A,Chlorophyta,Picocystophyceae,7.42069217009936e-06,Lasker18Sc158_19_D0276,0.0
D0270A,Chlorophyta,Picocystophyceae,1.020951997127279e-06,Lasker18Sc158_3_D0270,0.0
D0271A,Chlorophyta,Picocystophyceae,2.5736478416292904e-06,Lasker18Sc158_5_D0271,0.0
