Phylum,Class,18S sample,18S reads
Annelida,Polychaeta,CN19_Nisk_SM_Dusk_100m_2,0.003158808
Annelida,Polychaeta,CN19_Nisk_SM_Dusk_100m_3,8.96E-05
Annelida,Polychaeta,CN19_Nisk_SM_Dusk_50m_1,9.99E-06
Annelida,Polychaeta,CN19_Nisk_SM_Dusk_50m_2,0.000493876
Annelida,Polychaeta,CN19_Nisk_SM_Dusk_5m_1,1.43E-05
Annelida,Polychaeta,CN19_Nisk_SM_Dusk_5m_2,0
Annelida,Polychaeta,CN19_Nisk_SM_Night_100m_1,0.002318236
Annelida,Polychaeta,CN19_Nisk_SM_Night_100m_2,0.002344015
Annelida,Polychaeta,CN19_Nisk_SM_Night_100m_3,0.00269179
Annelida,Polychaeta,CN19_Nisk_SM_Night_23m_1,0
Annelida,Polychaeta,CN19_Nisk_SM_Night_23m_2,0.001678372
Annelida,Polychaeta,CN19_Nisk_SM_Night_5m_1,0
Annelida,Polychaeta,CN19_Nisk_SM_Night_5m_2,1.55E-05
Annelida,Polychaeta,Lasker18Sc122_17_D0057,9.02E-06
Annelida,Polychaeta,Lasker18Sc122_19_D0058,0
Annelida,Polychaeta,Lasker18Sc122_3_D0052,0.000425548
Annelida,Polychaeta,Lasker18Sc122_5_D0053,0.000768448
Annelida,Polychaeta,Lasker18Sc123_17_D0068,0.000716354
Annelida,Polychaeta,Lasker18Sc123_19_D0069,0.000278632
Annelida,Polychaeta,Lasker18Sc123_3_D0063,0.001631913
Annelida,Polychaeta,Lasker18Sc123_5_D0064,0.001583615
Annelida,Polychaeta,Lasker18Sc124_17_D0078,0
Annelida,Polychaeta,Lasker18Sc124_19_D0079,1.52E-05
Annelida,Polychaeta,Lasker18Sc124_3_D0073,0
Annelida,Polychaeta,Lasker18Sc124_5_D0074,2.25E-05
Annelida,Polychaeta,Lasker18Sc126_17_D0090,0
Annelida,Polychaeta,Lasker18Sc126_3_D0085,0.001182741
Annelida,Polychaeta,Lasker18Sc126_5_D0086,0.000603652
Annelida,Polychaeta,Lasker18Sc127_17_D0100,0.000193796
Annelida,Polychaeta,Lasker18Sc127_19_D0101,0.000325687
Annelida,Polychaeta,Lasker18Sc127_3_D0095,0.000333485
Annelida,Polychaeta,Lasker18Sc127_5_D0096,0.000457776
Annelida,Polychaeta,Lasker18Sc128_16_D0110,0
Annelida,Polychaeta,Lasker18Sc128_19_D0111,0
Annelida,Polychaeta,Lasker18Sc128_3_D0105,0.006822489
Annelida,Polychaeta,Lasker18Sc128_7_D0107,0.000615076
Annelida,Polychaeta,Lasker18Sc129_17_D0121,0
Annelida,Polychaeta,Lasker18Sc129_19_D0122,1.81E-05
Annelida,Polychaeta,Lasker18Sc129_3_D0116,0.000180566
Annelida,Polychaeta,Lasker18Sc129_5_D0117,0.000529578
Annelida,Polychaeta,Lasker18Sc130_17_D0132,0
Annelida,Polychaeta,Lasker18Sc130_19_D0133,0
Annelida,Polychaeta,Lasker18Sc130_3_D0127,0.000517491
Annelida,Polychaeta,Lasker18Sc130_5_D0128,0.000393208
Annelida,Polychaeta,Lasker18Sc132_17_D0142,9.54E-06
Annelida,Polychaeta,Lasker18Sc132_19_D0143,0.000873967
Annelida,Polychaeta,Lasker18Sc132_3_D0137,5.39E-05
Annelida,Polychaeta,Lasker18Sc132_5_D0138,7.25E-05
Annelida,Polychaeta,Lasker18Sc133_17_D0152,1.13E-05
Annelida,Polychaeta,Lasker18Sc133_19_D0153,0.000482072
Annelida,Polychaeta,Lasker18Sc133_3_D0147,0.004829825
Annelida,Polychaeta,Lasker18Sc133_5_D0148,0.002362398
Annelida,Polychaeta,Lasker18Sc134_17_D0163,0.000130449
Annelida,Polychaeta,Lasker18Sc134_19_D0164,0.000519682
Annelida,Polychaeta,Lasker18Sc134_3_D0158,0.000206999
Annelida,Polychaeta,Lasker18Sc134_5_D0159,0.000190504
Annelida,Polychaeta,Lasker18Sc135_17_D0173,0.009430777
Annelida,Polychaeta,Lasker18Sc135_19_D0174,2.54E-05
Annelida,Polychaeta,Lasker18Sc158_17_D0275,0.009148924
Annelida,Polychaeta,Lasker18Sc158_19_D0276,0.000286973
Annelida,Polychaeta,Lasker18Sc158_3_D0270,0.000542861
Annelida,Polychaeta,Lasker18Sc158_5_D0271,0.000527817
Aphelidea,Aphelidea,Lasker18Sc122_17_D0057,0
Aphelidea,Aphelidea,Lasker18Sc122_19_D0058,0
Aphelidea,Aphelidea,Lasker18Sc122_3_D0052,0
Aphelidea,Aphelidea,Lasker18Sc122_5_D0053,0
Aphelidea,Aphelidea,Lasker18Sc123_17_D0068,0
Aphelidea,Aphelidea,Lasker18Sc123_19_D0069,0
Aphelidea,Aphelidea,Lasker18Sc123_3_D0063,0
Aphelidea,Aphelidea,Lasker18Sc123_5_D0064,0
Aphelidea,Aphelidea,Lasker18Sc124_17_D0078,0
Aphelidea,Aphelidea,Lasker18Sc124_19_D0079,0
Aphelidea,Aphelidea,Lasker18Sc124_3_D0073,0
Aphelidea,Aphelidea,Lasker18Sc124_5_D0074,0
Aphelidea,Aphelidea,Lasker18Sc126_17_D0090,0
Aphelidea,Aphelidea,Lasker18Sc126_3_D0085,0
Aphelidea,Aphelidea,Lasker18Sc126_5_D0086,0
Aphelidea,Aphelidea,Lasker18Sc127_17_D0100,0
Aphelidea,Aphelidea,Lasker18Sc127_19_D0101,0
Aphelidea,Aphelidea,Lasker18Sc127_3_D0095,0
Aphelidea,Aphelidea,Lasker18Sc127_5_D0096,0
Aphelidea,Aphelidea,Lasker18Sc128_16_D0110,0
Aphelidea,Aphelidea,Lasker18Sc128_19_D0111,0
Aphelidea,Aphelidea,Lasker18Sc128_3_D0105,0
Aphelidea,Aphelidea,Lasker18Sc128_7_D0107,0
Aphelidea,Aphelidea,Lasker18Sc129_17_D0121,0
Aphelidea,Aphelidea,Lasker18Sc129_19_D0122,0
Aphelidea,Aphelidea,Lasker18Sc129_3_D0116,0
Aphelidea,Aphelidea,Lasker18Sc129_5_D0117,0
Aphelidea,Aphelidea,Lasker18Sc130_17_D0132,0
Aphelidea,Aphelidea,Lasker18Sc130_19_D0133,0
Aphelidea,Aphelidea,Lasker18Sc130_3_D0127,0
Aphelidea,Aphelidea,Lasker18Sc130_5_D0128,0
Aphelidea,Aphelidea,Lasker18Sc132_17_D0142,0
Aphelidea,Aphelidea,Lasker18Sc132_19_D0143,0
Aphelidea,Aphelidea,Lasker18Sc132_3_D0137,0
Aphelidea,Aphelidea,Lasker18Sc132_5_D0138,0
Aphelidea,Aphelidea,Lasker18Sc133_17_D0152,0
Aphelidea,Aphelidea,Lasker18Sc133_19_D0153,0
Aphelidea,Aphelidea,Lasker18Sc133_3_D0147,0
Aphelidea,Aphelidea,Lasker18Sc133_5_D0148,0
Aphelidea,Aphelidea,Lasker18Sc134_17_D0163,0
Aphelidea,Aphelidea,Lasker18Sc134_19_D0164,0
Aphelidea,Aphelidea,Lasker18Sc134_3_D0158,0
Aphelidea,Aphelidea,Lasker18Sc134_5_D0159,0
Aphelidea,Aphelidea,Lasker18Sc135_17_D0173,0
Aphelidea,Aphelidea,Lasker18Sc135_19_D0174,0
Aphelidea,Aphelidea,Lasker18Sc158_17_D0275,0
Aphelidea,Aphelidea,Lasker18Sc158_19_D0276,0
Aphelidea,Aphelidea,Lasker18Sc158_3_D0270,1.23E-05
Aphelidea,Aphelidea,Lasker18Sc158_5_D0271,0
Apicomplexa,Aconoidasida,CN19_Buck1_SN_0m_1,0
Apicomplexa,Aconoidasida,CN19_Buck1_SN_0m_2,0
Apicomplexa,Aconoidasida,CN19_Buck2_SN_0m_1,0
Apicomplexa,Aconoidasida,CN19_Buck2_SN_0m_2,0
Apicomplexa,Aconoidasida,CN19_Buck3_SN_0m_1,0
Apicomplexa,Aconoidasida,CN19_Buck4_SM_Night_0m_1,0
Apicomplexa,Aconoidasida,CN19_Buck4_SM_Night_0m_2,0
Apicomplexa,Aconoidasida,CN19_Buck5_0m_1,0
Apicomplexa,Aconoidasida,CN19_Buck5_0m_2,0
Apicomplexa,Aconoidasida,CN19_Buck6_Dav_Night_0m_1,0
Apicomplexa,Aconoidasida,CN19_Buck6_Dav_Night_0m_2,0
Apicomplexa,Aconoidasida,CN19_Nisk_Dav_Dawn_100m_1,0
Apicomplexa,Aconoidasida,CN19_Nisk_Dav_Dawn_100m_2,0
Apicomplexa,Aconoidasida,CN19_Nisk_Dav_Dawn_100m_3,0
Apicomplexa,Aconoidasida,CN19_Nisk_Dav_Dawn_27m_1,0
Apicomplexa,Aconoidasida,CN19_Nisk_Dav_Dawn_27m_2,0
Apicomplexa,Aconoidasida,CN19_Nisk_Dav_Dawn_5m_1,0
Apicomplexa,Aconoidasida,CN19_Nisk_Dav_Dawn_5m_2,0
Apicomplexa,Aconoidasida,CN19_Nisk_Dav_Dusk_13m_1,0
Apicomplexa,Aconoidasida,CN19_Nisk_Dav_Dusk_13m_3,0
Apicomplexa,Aconoidasida,CN19_Nisk_Dav_Dusk_5m_1,0
Apicomplexa,Aconoidasida,CN19_Nisk_Dav_Dusk_5m_2,0
Apicomplexa,Aconoidasida,CN19_Nisk_Dav_Dusk_70m_1,0
Apicomplexa,Aconoidasida,CN19_Nisk_Dav_Dusk_70m_2,0
Apicomplexa,Aconoidasida,CN19_Nisk_Dav_Dusk_70m_3,0
Apicomplexa,Aconoidasida,CN19_Nisk_Dav_Predusk_12m_1,0
Apicomplexa,Aconoidasida,CN19_Nisk_Far_13m_1,0
Apicomplexa,Aconoidasida,CN19_Nisk_Far_13m_2,0
Apicomplexa,Aconoidasida,CN19_Nisk_Far_5m_1,0
Apicomplexa,Aconoidasida,CN19_Nisk_Far_5m_2,0
Apicomplexa,Aconoidasida,CN19_Nisk_Far_60m_1,0
Apicomplexa,Aconoidasida,CN19_Nisk_Far_60m_2,0
Apicomplexa,Aconoidasida,CN19_Nisk_Far_60m_3,5.89E-05
Apicomplexa,Aconoidasida,CN19_Nisk_MO_Dawn_100m_1,0
Apicomplexa,Aconoidasida,CN19_Nisk_MO_Dawn_100m_2,0
Apicomplexa,Aconoidasida,CN19_Nisk_MO_Dawn_100m_3,0
Apicomplexa,Aconoidasida,CN19_Nisk_MO_Dawn_26m_1,0
Apicomplexa,Aconoidasida,CN19_Nisk_MO_Dawn_26m_2,0
Apicomplexa,Aconoidasida,CN19_Nisk_MO_Dawn_5m_1,0
Apicomplexa,Aconoidasida,CN19_Nisk_MO_Dawn_5m_2,0
Apicomplexa,Aconoidasida,CN19_Nisk_MO_Night_100m_2,0
Apicomplexa,Aconoidasida,CN19_Nisk_MO_Night_100m_3,0
Apicomplexa,Aconoidasida,CN19_Nisk_MO_Night_5m_1,0
Apicomplexa,Aconoidasida,CN19_Nisk_MO_Night_5m_2,0
Apicomplexa,Aconoidasida,CN19_Nisk_MO_Night_7m_1,0
Apicomplexa,Aconoidasida,CN19_Nisk_MO_Night_7m_2,0
Apicomplexa,Aconoidasida,CN19_Nisk_PB_Dawn_100m_1,0
Apicomplexa,Aconoidasida,CN19_Nisk_PB_Dawn_100m_2,0
Apicomplexa,Aconoidasida,CN19_Nisk_PB_Dawn_100m_3,0
Apicomplexa,Aconoidasida,CN19_Nisk_PB_Dawn_45m_1,0
Apicomplexa,Aconoidasida,CN19_Nisk_PB_Dawn_45m_2,0
Apicomplexa,Aconoidasida,CN19_Nisk_PB_Dawn_5m_1,0
Apicomplexa,Aconoidasida,CN19_Nisk_PB_Dawn_5m_2,0
Apicomplexa,Aconoidasida,CN19_Nisk_PB_Day_100m_1,0
Apicomplexa,Aconoidasida,CN19_Nisk_PB_Day_100m_2,0
Apicomplexa,Aconoidasida,CN19_Nisk_PB_Day_100m_3,0
Apicomplexa,Aconoidasida,CN19_Nisk_PB_Day_28m_1,0
Apicomplexa,Aconoidasida,CN19_Nisk_PB_Day_28m_2,0
Apicomplexa,Aconoidasida,CN19_Nisk_PB_Day_5m_1,0
Apicomplexa,Aconoidasida,CN19_Nisk_PB_Day_5m_2,0
Apicomplexa,Aconoidasida,CN19_Nisk_PB_Dusk_10m_1,0
Apicomplexa,Aconoidasida,CN19_Nisk_PB_Dusk_10m_2,0
Apicomplexa,Aconoidasida,CN19_Nisk_PB_Dusk_5m_1,0
Apicomplexa,Aconoidasida,CN19_Nisk_PB_Dusk_5m_2,0
Apicomplexa,Aconoidasida,CN19_Nisk_PB_Dusk_70m_1,0
Apicomplexa,Aconoidasida,CN19_Nisk_PB_Dusk_70m_2,0
Apicomplexa,Aconoidasida,CN19_Nisk_PB_Dusk_70m_3,0
Apicomplexa,Aconoidasida,CN19_Nisk_PB_Night_100m_2,0
Apicomplexa,Aconoidasida,CN19_Nisk_PB_Night_100m_3,0
Apicomplexa,Aconoidasida,CN19_Nisk_PB_Night_15m_1,0
Apicomplexa,Aconoidasida,CN19_Nisk_PB_Night_15m_2,0
Apicomplexa,Aconoidasida,CN19_Nisk_PB_Night_5m_1,0
Apicomplexa,Aconoidasida,CN19_Nisk_PB_Night_5m_2,0
Apicomplexa,Aconoidasida,CN19_Nisk_PS_Dawn_100m_1,0
Apicomplexa,Aconoidasida,CN19_Nisk_PS_Dawn_100m_2,0
Apicomplexa,Aconoidasida,CN19_Nisk_PS_Dawn_100m_3,0
Apicomplexa,Aconoidasida,CN19_Nisk_PS_Dawn_10m_1,0
Apicomplexa,Aconoidasida,CN19_Nisk_PS_Dawn_10m_2,0
Apicomplexa,Aconoidasida,CN19_Nisk_PS_Dawn_5m_1,0
Apicomplexa,Aconoidasida,CN19_Nisk_PS_Dusk_10m_1,0
Apicomplexa,Aconoidasida,CN19_Nisk_PS_Dusk_10m_2,0
Apicomplexa,Aconoidasida,CN19_Nisk_PS_Dusk_5m_1,0
Apicomplexa,Aconoidasida,CN19_Nisk_PS_Dusk_5m_2,0
Apicomplexa,Aconoidasida,CN19_Nisk_PS_Dusk_75m_1,0
Apicomplexa,Aconoidasida,CN19_Nisk_PS_Dusk_75m_2,0
Apicomplexa,Aconoidasida,CN19_Nisk_PS_Dusk_75m_3,0
Apicomplexa,Aconoidasida,CN19_Nisk_SM_Dawn_100m_1,0
Apicomplexa,Aconoidasida,CN19_Nisk_SM_Dawn_100m_2,0
Apicomplexa,Aconoidasida,CN19_Nisk_SM_Dawn_100m_3,0
Apicomplexa,Aconoidasida,CN19_Nisk_SM_Dawn_11m_1,0
Apicomplexa,Aconoidasida,CN19_Nisk_SM_Dawn_11m_2,0
Apicomplexa,Aconoidasida,CN19_Nisk_SM_Dawn_5m_1,0
Apicomplexa,Aconoidasida,CN19_Nisk_SM_Day_100m_1,0
Apicomplexa,Aconoidasida,CN19_Nisk_SM_Day_100m_2,0
Apicomplexa,Aconoidasida,CN19_Nisk_SM_Day_100m_3,0
Apicomplexa,Aconoidasida,CN19_Nisk_SM_Day_10m_1,0
Apicomplexa,Aconoidasida,CN19_Nisk_SM_Day_10m_2,0
Apicomplexa,Aconoidasida,CN19_Nisk_SM_Day_5m_1,0
Apicomplexa,Aconoidasida,CN19_Nisk_SM_Day_5m_2,0
Apicomplexa,Aconoidasida,CN19_Nisk_SM_Dusk_100m_1,0
Apicomplexa,Aconoidasida,CN19_Nisk_SM_Dusk_100m_2,0
Apicomplexa,Aconoidasida,CN19_Nisk_SM_Dusk_100m_3,0
Apicomplexa,Aconoidasida,CN19_Nisk_SM_Dusk_50m_1,0
Apicomplexa,Aconoidasida,CN19_Nisk_SM_Dusk_50m_2,0
Apicomplexa,Aconoidasida,CN19_Nisk_SM_Dusk_5m_1,0
Apicomplexa,Aconoidasida,CN19_Nisk_SM_Dusk_5m_2,0
Apicomplexa,Aconoidasida,CN19_Nisk_SM_Night_100m_1,0
Apicomplexa,Aconoidasida,CN19_Nisk_SM_Night_100m_2,0
Apicomplexa,Aconoidasida,CN19_Nisk_SM_Night_100m_3,0
Apicomplexa,Aconoidasida,CN19_Nisk_SM_Night_23m_1,0
Apicomplexa,Aconoidasida,CN19_Nisk_SM_Night_23m_2,0
Apicomplexa,Aconoidasida,CN19_Nisk_SM_Night_5m_1,0
Apicomplexa,Aconoidasida,CN19_Nisk_SM_Night_5m_2,0
Apicomplexa,Aconoidasida,Lasker18Sc122_17_D0057,0
Apicomplexa,Aconoidasida,Lasker18Sc122_19_D0058,0
Apicomplexa,Aconoidasida,Lasker18Sc122_3_D0052,0
Apicomplexa,Aconoidasida,Lasker18Sc122_5_D0053,0
Apicomplexa,Aconoidasida,Lasker18Sc123_17_D0068,0
Apicomplexa,Aconoidasida,Lasker18Sc123_19_D0069,0
Apicomplexa,Aconoidasida,Lasker18Sc123_3_D0063,0
Apicomplexa,Aconoidasida,Lasker18Sc123_5_D0064,0
Apicomplexa,Aconoidasida,Lasker18Sc124_17_D0078,0
Apicomplexa,Aconoidasida,Lasker18Sc124_19_D0079,0
Apicomplexa,Aconoidasida,Lasker18Sc124_3_D0073,0
Apicomplexa,Aconoidasida,Lasker18Sc124_5_D0074,0
Apicomplexa,Aconoidasida,Lasker18Sc126_17_D0090,0
Apicomplexa,Aconoidasida,Lasker18Sc126_3_D0085,0
Apicomplexa,Aconoidasida,Lasker18Sc126_5_D0086,0
Apicomplexa,Aconoidasida,Lasker18Sc127_17_D0100,0
Apicomplexa,Aconoidasida,Lasker18Sc127_19_D0101,0
Apicomplexa,Aconoidasida,Lasker18Sc127_3_D0095,0
Apicomplexa,Aconoidasida,Lasker18Sc127_5_D0096,0
Apicomplexa,Aconoidasida,Lasker18Sc128_16_D0110,0
Apicomplexa,Aconoidasida,Lasker18Sc128_19_D0111,0
Apicomplexa,Aconoidasida,Lasker18Sc128_3_D0105,0
Apicomplexa,Aconoidasida,Lasker18Sc128_7_D0107,0
Apicomplexa,Aconoidasida,Lasker18Sc129_17_D0121,0
Apicomplexa,Aconoidasida,Lasker18Sc129_19_D0122,0
Apicomplexa,Aconoidasida,Lasker18Sc129_3_D0116,0
Apicomplexa,Aconoidasida,Lasker18Sc129_5_D0117,0
Apicomplexa,Aconoidasida,Lasker18Sc130_17_D0132,0
Apicomplexa,Aconoidasida,Lasker18Sc130_19_D0133,0
Apicomplexa,Aconoidasida,Lasker18Sc130_3_D0127,0
Apicomplexa,Aconoidasida,Lasker18Sc130_5_D0128,0
Apicomplexa,Aconoidasida,Lasker18Sc132_17_D0142,0
Apicomplexa,Aconoidasida,Lasker18Sc132_19_D0143,0
Apicomplexa,Aconoidasida,Lasker18Sc132_3_D0137,0
Apicomplexa,Aconoidasida,Lasker18Sc132_5_D0138,0
Apicomplexa,Aconoidasida,Lasker18Sc133_17_D0152,0
Apicomplexa,Aconoidasida,Lasker18Sc133_19_D0153,0
Apicomplexa,Aconoidasida,Lasker18Sc133_3_D0147,0
Apicomplexa,Aconoidasida,Lasker18Sc133_5_D0148,0
Apicomplexa,Aconoidasida,Lasker18Sc134_17_D0163,0
Apicomplexa,Aconoidasida,Lasker18Sc134_19_D0164,0
Apicomplexa,Aconoidasida,Lasker18Sc134_3_D0158,0
Apicomplexa,Aconoidasida,Lasker18Sc134_5_D0159,0
Apicomplexa,Aconoidasida,Lasker18Sc135_17_D0173,0
Apicomplexa,Aconoidasida,Lasker18Sc135_19_D0174,0
Apicomplexa,Aconoidasida,Lasker18Sc158_17_D0275,0
Apicomplexa,Aconoidasida,Lasker18Sc158_19_D0276,0
Apicomplexa,Aconoidasida,Lasker18Sc158_3_D0270,2.47E-05
Apicomplexa,Aconoidasida,Lasker18Sc158_5_D0271,0
Apicomplexa,Conoidasida,CN18FESPkoa_SC24,0.000345841
Apicomplexa,Conoidasida,CN18FESPkoa_SC26,0.000237578
Apicomplexa,Conoidasida,CN18FESPkoa_SC29,0.000250043
Apicomplexa,Conoidasida,CN18FESPkoa_SC30,0.000405322
Apicomplexa,Conoidasida,CN18FESPkoa_SC31,0.001623137
Apicomplexa,Conoidasida,CN18FESPkoa_SC32,0.001294437
Apicomplexa,Conoidasida,CN18FESPkoa_SC34,0.001563503
Apicomplexa,Conoidasida,CN18FESPkoa_SC35,0.000974015
Apicomplexa,Conoidasida,CN18FESPkoa_SC37,0.001066513
Apicomplexa,Conoidasida,CN18FESPkoa_SC40,0.000888072
Apicomplexa,Conoidasida,CN18FESPkoa_SC41,0.001139809
Apicomplexa,Conoidasida,CN18FESPkoa_SC43,0.00098044
Apicomplexa,Conoidasida,CN18FESPkoa_SC44,0.001921327
Apicomplexa,Conoidasida,CN18FESPkoa_SC46,0.001453306
Apicomplexa,Conoidasida,CN18FESPkoa_SC47,0.00141765
Apicomplexa,Conoidasida,CN18FESPkoa_SC49,0.000918544
Apicomplexa,Conoidasida,CN18FESPkoa_SC52,0.000856249
Apicomplexa,Conoidasida,CN18FESPkoa_SC53,0.000941831
Apicomplexa,Conoidasida,CN18FESPkoa_SC55,0.001519542
Apicomplexa,Conoidasida,CN18FESPkoa_SC56,0.002379263
Apicomplexa,Conoidasida,CN18FESPkoa_SC57,0.002487473
Apicomplexa,Conoidasida,CN18FESPkoa_SC58,0.002062193
Apicomplexa,Conoidasida,CN18Fc12_8_eDNA,0.002049371
Apicomplexa,Conoidasida,CN18Fc19_5_eDNA,0.001710323
Apicomplexa,Conoidasida,CN18Fc21_6_eDNA,0.002480271
Apicomplexa,Conoidasida,CN18Fc22_6_eDNA,0.002224876
Apicomplexa,Conoidasida,CN18Fc24_6_eDNA,0.000961219
Apicomplexa,Conoidasida,CN18Fc25_5_eDNA,0.000867669
Apicomplexa,Conoidasida,CN18Fc27_4_eDNA,0.001702445
Apicomplexa,Conoidasida,CN18Fc29_6_eDNA,0.001808669
Apicomplexa,Conoidasida,CN18Fc30_4_eDNA,0.001995115
Apicomplexa,Conoidasida,CN18Fc32_4_eDNA,0.002590354
Apicomplexa,Conoidasida,CN18Fc33_5_eDNA,0.002313348
Apicomplexa,Conoidasida,CN18Fc35_5_eDNA,0.001747106
Apicomplexa,Conoidasida,CN18Fc36_6_eDNA,0.000652754
Apicomplexa,Conoidasida,CN18Fc38_5_eDNA,0.001304253
Apicomplexa,Conoidasida,CN18Fc40_6_eDNA,0.001543369
Apicomplexa,Conoidasida,CN18Fc41_6_eDNA,0.001953085
Apicomplexa,Conoidasida,CN18Fc43_5_eDNA,0.002711681
Apicomplexa,Conoidasida,CN18Fc44_8_eDNA,0.00339729
Apicomplexa,Conoidasida,CN18Fc46_8_eDNA,0.000508647
Apicomplexa,Conoidasida,CN18Fc47_6_eDNA,0.000872562
Apicomplexa,Conoidasida,CN18Fc49_6_eDNA,0.000733496
Apicomplexa,Conoidasida,CN18Fc51_5_eDNA,0.000523617
Apicomplexa,Conoidasida,CN18SESPkoa_SC36,0.000304808
Apicomplexa,Conoidasida,CN18SESPkoa_SC37,0.000623053
Apicomplexa,Conoidasida,CN18SESPkoa_SC39,4.95E-05
Apicomplexa,Conoidasida,CN18SESPkoa_SC40,0.000858451
Apicomplexa,Conoidasida,CN18SESPkoa_SC41,7.47E-05
Apicomplexa,Conoidasida,CN18SESPkoa_SC44,0.000100057
Apicomplexa,Conoidasida,CN18SESPkoa_SC45,0.001557632
Apicomplexa,Conoidasida,CN18SESPkoa_SC47,0.000846979
Apicomplexa,Conoidasida,CN18SESPkoa_SC49,0.00114482
Apicomplexa,Conoidasida,CN18Sc09_2_eDNA,0.001891712
Apicomplexa,Conoidasida,CN18Sc10_2_eDNA,0.001181212
Apicomplexa,Conoidasida,CN18Sc14_2_eDNA,0.000777884
Apicomplexa,Conoidasida,CN18Sc14_8_eDNA,0.00165772
Apicomplexa,Conoidasida,CN18Sc15_2_eDNA,0.000720305
Apicomplexa,Conoidasida,CN18Sc15_8_eDNA,5.36E-05
Apicomplexa,Conoidasida,CN18Sc18_2_eDNA,0.000699564
Apicomplexa,Conoidasida,CN18Sc18_8_eDNA,0.000459348
Apicomplexa,Conoidasida,CN18Sc27_2_eDNA,0.001035392
Apicomplexa,Conoidasida,CN18Sc27_8_eDNA,0
Apicomplexa,Conoidasida,CN19_Buck1_SN_0m_1,0.000103109
Apicomplexa,Conoidasida,CN19_Buck1_SN_0m_2,0.000180566
Apicomplexa,Conoidasida,CN19_Buck2_SN_0m_1,4.32E-05
Apicomplexa,Conoidasida,CN19_Buck2_SN_0m_2,7.25E-05
Apicomplexa,Conoidasida,CN19_Buck3_SN_0m_1,1.52E-05
Apicomplexa,Conoidasida,CN19_Buck4_SM_Night_0m_1,3.17E-05
Apicomplexa,Conoidasida,CN19_Buck4_SM_Night_0m_2,4.42E-05
Apicomplexa,Conoidasida,CN19_Buck5_0m_1,0.00011454
Apicomplexa,Conoidasida,CN19_Buck5_0m_2,0
Apicomplexa,Conoidasida,CN19_Buck6_Dav_Night_0m_1,0
Apicomplexa,Conoidasida,CN19_Buck6_Dav_Night_0m_2,1.61E-05
Apicomplexa,Conoidasida,CN19_Nisk_Dav_Dawn_100m_1,0.00308745
Apicomplexa,Conoidasida,CN19_Nisk_Dav_Dawn_100m_2,0.00371533
Apicomplexa,Conoidasida,CN19_Nisk_Dav_Dawn_100m_3,6.51E-05
Apicomplexa,Conoidasida,CN19_Nisk_Dav_Dawn_27m_1,0.000454454
Apicomplexa,Conoidasida,CN19_Nisk_Dav_Dawn_27m_2,3.47E-05
Apicomplexa,Conoidasida,CN19_Nisk_Dav_Dawn_5m_1,0
Apicomplexa,Conoidasida,CN19_Nisk_Dav_Dawn_5m_2,0
Apicomplexa,Conoidasida,CN19_Nisk_Dav_Dusk_13m_1,0.000193646
Apicomplexa,Conoidasida,CN19_Nisk_Dav_Dusk_13m_3,7.09E-05
Apicomplexa,Conoidasida,CN19_Nisk_Dav_Dusk_5m_1,8.93E-05
Apicomplexa,Conoidasida,CN19_Nisk_Dav_Dusk_5m_2,4.36E-05
Apicomplexa,Conoidasida,CN19_Nisk_Dav_Dusk_70m_1,0.000920245
Apicomplexa,Conoidasida,CN19_Nisk_Dav_Dusk_70m_2,0.005939563
Apicomplexa,Conoidasida,CN19_Nisk_Dav_Dusk_70m_3,0.004875542
Apicomplexa,Conoidasida,CN19_Nisk_Dav_Predusk_12m_1,0.000402901
Apicomplexa,Conoidasida,CN19_Nisk_Far_13m_1,1.37E-05
Apicomplexa,Conoidasida,CN19_Nisk_Far_13m_2,2.52E-05
Apicomplexa,Conoidasida,CN19_Nisk_Far_5m_1,6.34E-05
Apicomplexa,Conoidasida,CN19_Nisk_Far_5m_2,5.03E-05
Apicomplexa,Conoidasida,CN19_Nisk_Far_60m_1,0.004428719
Apicomplexa,Conoidasida,CN19_Nisk_Far_60m_2,0.005320375
Apicomplexa,Conoidasida,CN19_Nisk_Far_60m_3,0.003957318
Apicomplexa,Conoidasida,CN19_Nisk_MO_Dawn_100m_1,0.001076164
Apicomplexa,Conoidasida,CN19_Nisk_MO_Dawn_100m_2,0.00152719
Apicomplexa,Conoidasida,CN19_Nisk_MO_Dawn_100m_3,0.001459575
Apicomplexa,Conoidasida,CN19_Nisk_MO_Dawn_26m_1,0.000118385
Apicomplexa,Conoidasida,CN19_Nisk_MO_Dawn_26m_2,0.000330051
Apicomplexa,Conoidasida,CN19_Nisk_MO_Dawn_5m_1,4.91E-05
Apicomplexa,Conoidasida,CN19_Nisk_MO_Dawn_5m_2,2.13E-05
Apicomplexa,Conoidasida,CN19_Nisk_MO_Night_100m_2,0.002281102
Apicomplexa,Conoidasida,CN19_Nisk_MO_Night_100m_3,0.002782876
Apicomplexa,Conoidasida,CN19_Nisk_MO_Night_5m_1,0
Apicomplexa,Conoidasida,CN19_Nisk_MO_Night_5m_2,5.46E-05
Apicomplexa,Conoidasida,CN19_Nisk_MO_Night_7m_1,1.22E-05
Apicomplexa,Conoidasida,CN19_Nisk_MO_Night_7m_2,6.05E-05
Apicomplexa,Conoidasida,CN19_Nisk_PB_Dawn_100m_1,0.000923387
