Phylum,Class,COI sample,COI reads
Synurophyceae,Synurophyceae,Lasker18Sc124_3_D0073,0.000314823
Synurophyceae,Synurophyceae,Lasker18Sc124_5_D0074,0.000266906
Synurophyceae,Synurophyceae,Lasker18Sc126_17_D0090,0.00033288
Synurophyceae,Synurophyceae,Lasker18Sc126_3_D0085,0.0028887
Synurophyceae,Synurophyceae,Lasker18Sc126_5_D0086,0.000880336
Synurophyceae,Synurophyceae,Lasker18Sc127_17_D0100,0.000155396
Synurophyceae,Synurophyceae,Lasker18Sc127_19_D0101,0.000251061
Synurophyceae,Synurophyceae,Lasker18Sc127_3_D0095,0.00116252
Synurophyceae,Synurophyceae,Lasker18Sc127_5_D0096,0.002296437
Synurophyceae,Synurophyceae,Lasker18Sc128_16_D0110,0.000509415
Synurophyceae,Synurophyceae,Lasker18Sc128_19_D0111,0.000176429
Synurophyceae,Synurophyceae,Lasker18Sc128_3_D0105,0.000761615
Synurophyceae,Synurophyceae,Lasker18Sc128_7_D0107,0.000129119
Synurophyceae,Synurophyceae,Lasker18Sc129_17_D0121,0.000384104
Synurophyceae,Synurophyceae,Lasker18Sc129_19_D0122,8.90E-05
Synurophyceae,Synurophyceae,Lasker18Sc129_3_D0116,0.001325975
Synurophyceae,Synurophyceae,Lasker18Sc129_5_D0117,0.002079849
Synurophyceae,Synurophyceae,Lasker18Sc130_17_D0132,1.58E-05
Synurophyceae,Synurophyceae,Lasker18Sc130_19_D0133,0
Synurophyceae,Synurophyceae,Lasker18Sc130_3_D0127,0.006964976
Synurophyceae,Synurophyceae,Lasker18Sc130_5_D0128,0.006734328
Synurophyceae,Synurophyceae,Lasker18Sc132_17_D0142,0
Synurophyceae,Synurophyceae,Lasker18Sc132_19_D0143,7.14E-05
Synurophyceae,Synurophyceae,Lasker18Sc132_3_D0137,0.008189626
Synurophyceae,Synurophyceae,Lasker18Sc132_5_D0138,0.012897463
Synurophyceae,Synurophyceae,Lasker18Sc133_17_D0152,0
Synurophyceae,Synurophyceae,Lasker18Sc133_19_D0153,0
Synurophyceae,Synurophyceae,Lasker18Sc133_3_D0147,0.005082095
Synurophyceae,Synurophyceae,Lasker18Sc133_5_D0148,0.002150709
Synurophyceae,Synurophyceae,Lasker18Sc134_17_D0163,0
Synurophyceae,Synurophyceae,Lasker18Sc134_19_D0164,0
Synurophyceae,Synurophyceae,Lasker18Sc134_3_D0158,0.001568091
Synurophyceae,Synurophyceae,Lasker18Sc134_5_D0159,0.001134515
Synurophyceae,Synurophyceae,Lasker18Sc135_17_D0173,6.23E-05
Synurophyceae,Synurophyceae,Lasker18Sc135_19_D0174,0
Synurophyceae,Synurophyceae,Lasker18Sc158_17_D0275,7.19E-05
Synurophyceae,Synurophyceae,Lasker18Sc158_19_D0276,0
Synurophyceae,Synurophyceae,Lasker18Sc158_3_D0270,0.007717064
Synurophyceae,Synurophyceae,Lasker18Sc158_5_D0271,0.003823821
Tubulinea,Elardia,CN18FESPkoa_SC24,0
Tubulinea,Elardia,CN18FESPkoa_SC26,0
Tubulinea,Elardia,CN18FESPkoa_SC29,0
Tubulinea,Elardia,CN18FESPkoa_SC30,0
Tubulinea,Elardia,CN18FESPkoa_SC31,0
Tubulinea,Elardia,CN18FESPkoa_SC32,0
Tubulinea,Elardia,CN18FESPkoa_SC34,0
Tubulinea,Elardia,CN18FESPkoa_SC35,0
Tubulinea,Elardia,CN18FESPkoa_SC37,0
Tubulinea,Elardia,CN18FESPkoa_SC40,0
Tubulinea,Elardia,CN18FESPkoa_SC41,0
Tubulinea,Elardia,CN18FESPkoa_SC43,0
Tubulinea,Elardia,CN18FESPkoa_SC44,0
Tubulinea,Elardia,CN18FESPkoa_SC46,0
Tubulinea,Elardia,CN18FESPkoa_SC47,0
Tubulinea,Elardia,CN18FESPkoa_SC49,0
Tubulinea,Elardia,CN18FESPkoa_SC52,0
Tubulinea,Elardia,CN18FESPkoa_SC53,0
Tubulinea,Elardia,CN18FESPkoa_SC55,0
Tubulinea,Elardia,CN18FESPkoa_SC56,0
Tubulinea,Elardia,CN18FESPkoa_SC57,0
Tubulinea,Elardia,CN18FESPkoa_SC58,0
Tubulinea,Elardia,CN18Fc12_8_eDNA,0
Tubulinea,Elardia,CN18Fc19_5_eDNA,0
Tubulinea,Elardia,CN18Fc21_6_eDNA,0
Tubulinea,Elardia,CN18Fc22_6_eDNA,0
Tubulinea,Elardia,CN18Fc24_6_eDNA,0
Tubulinea,Elardia,CN18Fc25_5_eDNA,0
Tubulinea,Elardia,CN18Fc27_4_eDNA,0
Tubulinea,Elardia,CN18Fc29_6_eDNA,0
Tubulinea,Elardia,CN18Fc30_4_eDNA,0
Tubulinea,Elardia,CN18Fc32_4_eDNA,0
Tubulinea,Elardia,CN18Fc33_5_eDNA,0
Tubulinea,Elardia,CN18Fc35_5_eDNA,0
Tubulinea,Elardia,CN18Fc36_6_eDNA,0
Tubulinea,Elardia,CN18Fc38_5_eDNA,0
Tubulinea,Elardia,CN18Fc40_6_eDNA,0
Tubulinea,Elardia,CN18Fc41_6_eDNA,0
Tubulinea,Elardia,CN18Fc43_5_eDNA,0
Tubulinea,Elardia,CN18Fc44_8_eDNA,0
Tubulinea,Elardia,CN18Fc46_8_eDNA,0
Tubulinea,Elardia,CN18Fc47_6_eDNA,0
Tubulinea,Elardia,CN18Fc49_6_eDNA,0
Tubulinea,Elardia,CN18Fc51_5_eDNA,0
Tubulinea,Elardia,CN18SESPkoa_SC36,0
Tubulinea,Elardia,CN18SESPkoa_SC37,0.001493931
Tubulinea,Elardia,CN18SESPkoa_SC39,0
Tubulinea,Elardia,CN18SESPkoa_SC40,0.000953289
Tubulinea,Elardia,CN18SESPkoa_SC41,0
Tubulinea,Elardia,CN18SESPkoa_SC44,0
Tubulinea,Elardia,CN18SESPkoa_SC45,0.000201776
Tubulinea,Elardia,CN18SESPkoa_SC47,0.000216521
Tubulinea,Elardia,CN18SESPkoa_SC49,0
Tubulinea,Elardia,CN18Sc09_2_eDNA,0.000175685
Tubulinea,Elardia,CN18Sc10_2_eDNA,0.000130141
Tubulinea,Elardia,CN18Sc14_2_eDNA,0.000707114
Tubulinea,Elardia,CN18Sc14_8_eDNA,0.00067981
Tubulinea,Elardia,CN18Sc15_2_eDNA,0
Tubulinea,Elardia,CN18Sc15_8_eDNA,0
Tubulinea,Elardia,CN18Sc18_2_eDNA,0.000600781
Tubulinea,Elardia,CN18Sc18_8_eDNA,0
Tubulinea,Elardia,CN18Sc27_2_eDNA,0.000584112
Tubulinea,Elardia,CN18Sc27_8_eDNA,0
Tubulinea,Elardia,CN19_Buck1_SN_0m_1,0
Tubulinea,Elardia,CN19_Buck1_SN_0m_2,0
Tubulinea,Elardia,CN19_Buck2_SN_0m_1,0
Tubulinea,Elardia,CN19_Buck2_SN_0m_2,0
Tubulinea,Elardia,CN19_Buck3_SN_0m_1,0
Tubulinea,Elardia,CN19_Buck4_SM_Night_0m_1,0
Tubulinea,Elardia,CN19_Buck4_SM_Night_0m_2,0
Tubulinea,Elardia,CN19_Buck5_0m_1,0
Tubulinea,Elardia,CN19_Buck5_0m_2,0
Tubulinea,Elardia,CN19_Buck6_Dav_Night_0m_1,1.24E-05
Tubulinea,Elardia,CN19_Buck6_Dav_Night_0m_2,0
Tubulinea,Elardia,CN19_Nisk_Dav_Dawn_100m_1,0
Tubulinea,Elardia,CN19_Nisk_Dav_Dawn_100m_2,0
Tubulinea,Elardia,CN19_Nisk_Dav_Dawn_100m_3,0
Tubulinea,Elardia,CN19_Nisk_Dav_Dawn_27m_1,0
Tubulinea,Elardia,CN19_Nisk_Dav_Dawn_27m_2,8.84E-06
Tubulinea,Elardia,CN19_Nisk_Dav_Dawn_5m_1,0
Tubulinea,Elardia,CN19_Nisk_Dav_Dawn_5m_2,2.05E-05
Tubulinea,Elardia,CN19_Nisk_Dav_Dusk_13m_1,0
Tubulinea,Elardia,CN19_Nisk_Dav_Dusk_13m_3,0
Tubulinea,Elardia,CN19_Nisk_Dav_Dusk_5m_1,0
Tubulinea,Elardia,CN19_Nisk_Dav_Dusk_5m_2,0
Tubulinea,Elardia,CN19_Nisk_Dav_Dusk_70m_1,0
Tubulinea,Elardia,CN19_Nisk_Dav_Dusk_70m_2,0.000131867
Tubulinea,Elardia,CN19_Nisk_Dav_Dusk_70m_3,0
Tubulinea,Elardia,CN19_Nisk_Dav_Predusk_12m_1,0
Tubulinea,Elardia,CN19_Nisk_Far_13m_1,0
Tubulinea,Elardia,CN19_Nisk_Far_13m_2,0
Tubulinea,Elardia,CN19_Nisk_Far_5m_1,0
Tubulinea,Elardia,CN19_Nisk_Far_5m_2,0
Tubulinea,Elardia,CN19_Nisk_Far_60m_1,8.38E-05
Tubulinea,Elardia,CN19_Nisk_Far_60m_2,0.001059774
Tubulinea,Elardia,CN19_Nisk_Far_60m_3,0.000745842
Tubulinea,Elardia,CN19_Nisk_MO_Dawn_100m_1,0
Tubulinea,Elardia,CN19_Nisk_MO_Dawn_100m_2,0
Tubulinea,Elardia,CN19_Nisk_MO_Dawn_100m_3,0
Tubulinea,Elardia,CN19_Nisk_MO_Dawn_26m_1,0
Tubulinea,Elardia,CN19_Nisk_MO_Dawn_26m_2,0
Tubulinea,Elardia,CN19_Nisk_MO_Dawn_5m_1,0
Tubulinea,Elardia,CN19_Nisk_MO_Dawn_5m_2,0
Tubulinea,Elardia,CN19_Nisk_MO_Night_100m_1,0
Tubulinea,Elardia,CN19_Nisk_MO_Night_100m_2,0
Tubulinea,Elardia,CN19_Nisk_MO_Night_100m_3,0
Tubulinea,Elardia,CN19_Nisk_MO_Night_5m_1,0
Tubulinea,Elardia,CN19_Nisk_MO_Night_5m_2,0
Tubulinea,Elardia,CN19_Nisk_MO_Night_7m_1,0
Tubulinea,Elardia,CN19_Nisk_PB_Dawn_100m_1,0
Tubulinea,Elardia,CN19_Nisk_PB_Dawn_100m_2,0
Tubulinea,Elardia,CN19_Nisk_PB_Dawn_100m_3,0
Tubulinea,Elardia,CN19_Nisk_PB_Dawn_45m_1,0
Tubulinea,Elardia,CN19_Nisk_PB_Dawn_45m_2,0
Tubulinea,Elardia,CN19_Nisk_PB_Dawn_5m_1,0
Tubulinea,Elardia,CN19_Nisk_PB_Dawn_5m_2,0
Tubulinea,Elardia,CN19_Nisk_PB_Day_100m_1,0
Tubulinea,Elardia,CN19_Nisk_PB_Day_100m_2,0
Tubulinea,Elardia,CN19_Nisk_PB_Day_100m_3,0
Tubulinea,Elardia,CN19_Nisk_PB_Day_28m_1,0
Tubulinea,Elardia,CN19_Nisk_PB_Day_28m_2,0
Tubulinea,Elardia,CN19_Nisk_PB_Day_5m_1,0
Tubulinea,Elardia,CN19_Nisk_PB_Day_5m_2,0
Tubulinea,Elardia,CN19_Nisk_PB_Dusk_10m_1,0
Tubulinea,Elardia,CN19_Nisk_PB_Dusk_10m_2,0
Tubulinea,Elardia,CN19_Nisk_PB_Dusk_5m_1,0
Tubulinea,Elardia,CN19_Nisk_PB_Dusk_5m_2,0
Tubulinea,Elardia,CN19_Nisk_PB_Dusk_70m_1,0
Tubulinea,Elardia,CN19_Nisk_PB_Dusk_70m_2,0
Tubulinea,Elardia,CN19_Nisk_PB_Dusk_70m_3,0
Tubulinea,Elardia,CN19_Nisk_PB_Night_100m_2,0
Tubulinea,Elardia,CN19_Nisk_PB_Night_100m_3,0
Tubulinea,Elardia,CN19_Nisk_PB_Night_15m_1,0
Tubulinea,Elardia,CN19_Nisk_PB_Night_15m_2,0
Tubulinea,Elardia,CN19_Nisk_PB_Night_5m_1,0
Tubulinea,Elardia,CN19_Nisk_PB_Night_5m_2,0
Tubulinea,Elardia,CN19_Nisk_PS_Dawn_100m_1,0
Tubulinea,Elardia,CN19_Nisk_PS_Dawn_100m_2,0
Tubulinea,Elardia,CN19_Nisk_PS_Dawn_100m_3,0
Tubulinea,Elardia,CN19_Nisk_PS_Dawn_10m_1,0
Tubulinea,Elardia,CN19_Nisk_PS_Dawn_10m_2,0
Tubulinea,Elardia,CN19_Nisk_PS_Dawn_5m_1,0
Tubulinea,Elardia,CN19_Nisk_PS_Dusk_10m_1,0
Tubulinea,Elardia,CN19_Nisk_PS_Dusk_10m_2,0
Tubulinea,Elardia,CN19_Nisk_PS_Dusk_5m_1,0
Tubulinea,Elardia,CN19_Nisk_PS_Dusk_5m_2,0
Tubulinea,Elardia,CN19_Nisk_PS_Dusk_75m_1,0
Tubulinea,Elardia,CN19_Nisk_PS_Dusk_75m_2,0
Tubulinea,Elardia,CN19_Nisk_PS_Dusk_75m_3,0
Tubulinea,Elardia,CN19_Nisk_SM_Dawn_100m_1,0
Tubulinea,Elardia,CN19_Nisk_SM_Dawn_100m_2,0
Tubulinea,Elardia,CN19_Nisk_SM_Dawn_100m_3,0
Tubulinea,Elardia,CN19_Nisk_SM_Dawn_11m_1,0
Tubulinea,Elardia,CN19_Nisk_SM_Dawn_11m_2,0
Tubulinea,Elardia,CN19_Nisk_SM_Dawn_5m_1,0
Tubulinea,Elardia,CN19_Nisk_SM_Day_100m_1,0
Tubulinea,Elardia,CN19_Nisk_SM_Day_100m_2,0
Tubulinea,Elardia,CN19_Nisk_SM_Day_100m_3,0
Tubulinea,Elardia,CN19_Nisk_SM_Day_10m_1,0
Tubulinea,Elardia,CN19_Nisk_SM_Day_10m_2,0
Tubulinea,Elardia,CN19_Nisk_SM_Day_5m_1,0
Tubulinea,Elardia,CN19_Nisk_SM_Day_5m_2,0
Tubulinea,Elardia,CN19_Nisk_SM_Dusk_100m_1,0
Tubulinea,Elardia,CN19_Nisk_SM_Dusk_100m_2,0
Tubulinea,Elardia,CN19_Nisk_SM_Dusk_100m_3,0
Tubulinea,Elardia,CN19_Nisk_SM_Dusk_50m_1,0
Tubulinea,Elardia,CN19_Nisk_SM_Dusk_50m_2,0
Tubulinea,Elardia,CN19_Nisk_SM_Dusk_5m_1,0
Tubulinea,Elardia,CN19_Nisk_SM_Dusk_5m_2,0
Tubulinea,Elardia,CN19_Nisk_SM_Night_100m_1,0
Tubulinea,Elardia,CN19_Nisk_SM_Night_100m_2,0
Tubulinea,Elardia,CN19_Nisk_SM_Night_100m_3,0
Tubulinea,Elardia,CN19_Nisk_SM_Night_23m_1,0
Tubulinea,Elardia,CN19_Nisk_SM_Night_23m_2,0
Tubulinea,Elardia,CN19_Nisk_SM_Night_5m_1,0
Tubulinea,Elardia,CN19_Nisk_SM_Night_5m_2,0
Tubulinea,Elardia,Lasker18Sc122_17_D0057,0
Tubulinea,Elardia,Lasker18Sc122_19_D0058,0
Tubulinea,Elardia,Lasker18Sc122_3_D0052,0
Tubulinea,Elardia,Lasker18Sc122_5_D0053,0
Tubulinea,Elardia,Lasker18Sc123_17_D0068,0
Tubulinea,Elardia,Lasker18Sc123_19_D0069,0
Tubulinea,Elardia,Lasker18Sc123_3_D0063,0
Tubulinea,Elardia,Lasker18Sc123_5_D0064,0
Tubulinea,Elardia,Lasker18Sc124_17_D0078,0
Tubulinea,Elardia,Lasker18Sc124_19_D0079,0
Tubulinea,Elardia,Lasker18Sc124_3_D0073,0
Tubulinea,Elardia,Lasker18Sc124_5_D0074,0
Tubulinea,Elardia,Lasker18Sc126_17_D0090,0
Tubulinea,Elardia,Lasker18Sc126_3_D0085,0
Tubulinea,Elardia,Lasker18Sc126_5_D0086,0
Tubulinea,Elardia,Lasker18Sc127_17_D0100,0
Tubulinea,Elardia,Lasker18Sc127_19_D0101,0
Tubulinea,Elardia,Lasker18Sc127_3_D0095,0
Tubulinea,Elardia,Lasker18Sc127_5_D0096,0
Tubulinea,Elardia,Lasker18Sc128_16_D0110,0
Tubulinea,Elardia,Lasker18Sc128_19_D0111,8.82E-05
Tubulinea,Elardia,Lasker18Sc128_3_D0105,0
Tubulinea,Elardia,Lasker18Sc128_7_D0107,0
Tubulinea,Elardia,Lasker18Sc129_17_D0121,0
Tubulinea,Elardia,Lasker18Sc129_19_D0122,0
Tubulinea,Elardia,Lasker18Sc129_3_D0116,0
Tubulinea,Elardia,Lasker18Sc129_5_D0117,0
Tubulinea,Elardia,Lasker18Sc130_17_D0132,0
Tubulinea,Elardia,Lasker18Sc130_19_D0133,0
Tubulinea,Elardia,Lasker18Sc130_3_D0127,0
Tubulinea,Elardia,Lasker18Sc130_5_D0128,0
Tubulinea,Elardia,Lasker18Sc132_17_D0142,0
Tubulinea,Elardia,Lasker18Sc132_19_D0143,0
Tubulinea,Elardia,Lasker18Sc132_3_D0137,0
Tubulinea,Elardia,Lasker18Sc132_5_D0138,0
Tubulinea,Elardia,Lasker18Sc133_17_D0152,0
Tubulinea,Elardia,Lasker18Sc133_19_D0153,0
Tubulinea,Elardia,Lasker18Sc133_3_D0147,0
Tubulinea,Elardia,Lasker18Sc133_5_D0148,0
Tubulinea,Elardia,Lasker18Sc134_17_D0163,0
Tubulinea,Elardia,Lasker18Sc134_19_D0164,0
Tubulinea,Elardia,Lasker18Sc134_3_D0158,0
Tubulinea,Elardia,Lasker18Sc134_5_D0159,0
Tubulinea,Elardia,Lasker18Sc135_17_D0173,0
Tubulinea,Elardia,Lasker18Sc135_19_D0174,0
Tubulinea,Elardia,Lasker18Sc158_17_D0275,0
Tubulinea,Elardia,Lasker18Sc158_19_D0276,0
Tubulinea,Elardia,Lasker18Sc158_3_D0270,0.00024224
Tubulinea,Elardia,Lasker18Sc158_5_D0271,0
Xenacoelomorpha,Acoela,Lasker18Sc122_17_D0057,0
Xenacoelomorpha,Acoela,Lasker18Sc122_19_D0058,0
Xenacoelomorpha,Acoela,Lasker18Sc122_3_D0052,0
Xenacoelomorpha,Acoela,Lasker18Sc122_5_D0053,0
Xenacoelomorpha,Acoela,Lasker18Sc123_17_D0068,0
Xenacoelomorpha,Acoela,Lasker18Sc123_19_D0069,0
Xenacoelomorpha,Acoela,Lasker18Sc123_3_D0063,0
Xenacoelomorpha,Acoela,Lasker18Sc123_5_D0064,0
Xenacoelomorpha,Acoela,Lasker18Sc124_17_D0078,0
Xenacoelomorpha,Acoela,Lasker18Sc124_19_D0079,0
Xenacoelomorpha,Acoela,Lasker18Sc124_3_D0073,0
Xenacoelomorpha,Acoela,Lasker18Sc124_5_D0074,0
Xenacoelomorpha,Acoela,Lasker18Sc126_17_D0090,0
Xenacoelomorpha,Acoela,Lasker18Sc126_3_D0085,0
Xenacoelomorpha,Acoela,Lasker18Sc126_5_D0086,0
Xenacoelomorpha,Acoela,Lasker18Sc127_17_D0100,0
Xenacoelomorpha,Acoela,Lasker18Sc127_19_D0101,0
Xenacoelomorpha,Acoela,Lasker18Sc127_3_D0095,0
Xenacoelomorpha,Acoela,Lasker18Sc127_5_D0096,0
Xenacoelomorpha,Acoela,Lasker18Sc128_16_D0110,0
Xenacoelomorpha,Acoela,Lasker18Sc128_19_D0111,0
Xenacoelomorpha,Acoela,Lasker18Sc128_3_D0105,0
Xenacoelomorpha,Acoela,Lasker18Sc128_7_D0107,0
Xenacoelomorpha,Acoela,Lasker18Sc129_17_D0121,0
Xenacoelomorpha,Acoela,Lasker18Sc129_19_D0122,0
Xenacoelomorpha,Acoela,Lasker18Sc129_3_D0116,0
Xenacoelomorpha,Acoela,Lasker18Sc129_5_D0117,0
Xenacoelomorpha,Acoela,Lasker18Sc130_17_D0132,0
Xenacoelomorpha,Acoela,Lasker18Sc130_19_D0133,0
Xenacoelomorpha,Acoela,Lasker18Sc130_3_D0127,0
Xenacoelomorpha,Acoela,Lasker18Sc130_5_D0128,0
Xenacoelomorpha,Acoela,Lasker18Sc132_17_D0142,0
Xenacoelomorpha,Acoela,Lasker18Sc132_19_D0143,0
Xenacoelomorpha,Acoela,Lasker18Sc132_3_D0137,0
Xenacoelomorpha,Acoela,Lasker18Sc132_5_D0138,0
Xenacoelomorpha,Acoela,Lasker18Sc133_17_D0152,0
Xenacoelomorpha,Acoela,Lasker18Sc133_19_D0153,0
Xenacoelomorpha,Acoela,Lasker18Sc133_3_D0147,0.000177696
Xenacoelomorpha,Acoela,Lasker18Sc133_5_D0148,0
Xenacoelomorpha,Acoela,Lasker18Sc134_17_D0163,0
Xenacoelomorpha,Acoela,Lasker18Sc134_19_D0164,0
Xenacoelomorpha,Acoela,Lasker18Sc134_3_D0158,0
Xenacoelomorpha,Acoela,Lasker18Sc134_5_D0159,0
Xenacoelomorpha,Acoela,Lasker18Sc135_17_D0173,0
Xenacoelomorpha,Acoela,Lasker18Sc135_19_D0174,0
Xenacoelomorpha,Acoela,Lasker18Sc158_17_D0275,0
Xenacoelomorpha,Acoela,Lasker18Sc158_19_D0276,0
Xenacoelomorpha,Acoela,Lasker18Sc158_3_D0270,0
Xenacoelomorpha,Acoela,Lasker18Sc158_5_D0271,0
Zoopagomycota,Entomophthoromycetes,CN19_Buck1_SN_0m_1,0
Zoopagomycota,Entomophthoromycetes,CN19_Buck1_SN_0m_2,0
Zoopagomycota,Entomophthoromycetes,CN19_Buck2_SN_0m_1,0
Zoopagomycota,Entomophthoromycetes,CN19_Buck2_SN_0m_2,0
Zoopagomycota,Entomophthoromycetes,CN19_Buck3_SN_0m_1,0
Zoopagomycota,Entomophthoromycetes,CN19_Buck4_SM_Night_0m_1,0
Zoopagomycota,Entomophthoromycetes,CN19_Buck4_SM_Night_0m_2,0
Zoopagomycota,Entomophthoromycetes,CN19_Buck5_0m_1,0
Zoopagomycota,Entomophthoromycetes,CN19_Buck5_0m_2,0
Zoopagomycota,Entomophthoromycetes,CN19_Buck6_Dav_Night_0m_1,0
Zoopagomycota,Entomophthoromycetes,CN19_Buck6_Dav_Night_0m_2,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_Dav_Dawn_100m_1,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_Dav_Dawn_100m_2,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_Dav_Dawn_100m_3,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_Dav_Dawn_27m_1,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_Dav_Dawn_27m_2,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_Dav_Dawn_5m_1,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_Dav_Dawn_5m_2,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_Dav_Dusk_13m_1,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_Dav_Dusk_13m_3,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_Dav_Dusk_5m_1,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_Dav_Dusk_5m_2,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_Dav_Dusk_70m_1,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_Dav_Dusk_70m_2,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_Dav_Dusk_70m_3,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_Dav_Predusk_12m_1,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_Far_13m_1,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_Far_13m_2,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_Far_5m_1,6.90E-05
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_Far_5m_2,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_Far_60m_1,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_Far_60m_2,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_Far_60m_3,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_MO_Dawn_100m_1,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_MO_Dawn_100m_2,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_MO_Dawn_100m_3,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_MO_Dawn_26m_1,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_MO_Dawn_26m_2,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_MO_Dawn_5m_1,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_MO_Dawn_5m_2,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_MO_Night_100m_1,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_MO_Night_100m_2,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_MO_Night_100m_3,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_MO_Night_5m_1,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_MO_Night_5m_2,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_MO_Night_7m_1,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_PB_Dawn_100m_1,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_PB_Dawn_100m_2,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_PB_Dawn_100m_3,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_PB_Dawn_45m_1,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_PB_Dawn_45m_2,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_PB_Dawn_5m_1,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_PB_Dawn_5m_2,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_PB_Day_100m_1,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_PB_Day_100m_2,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_PB_Day_100m_3,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_PB_Day_28m_1,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_PB_Day_28m_2,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_PB_Day_5m_1,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_PB_Day_5m_2,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_PB_Dusk_10m_1,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_PB_Dusk_10m_2,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_PB_Dusk_5m_1,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_PB_Dusk_5m_2,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_PB_Dusk_70m_1,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_PB_Dusk_70m_2,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_PB_Dusk_70m_3,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_PB_Night_100m_2,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_PB_Night_100m_3,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_PB_Night_15m_1,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_PB_Night_15m_2,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_PB_Night_5m_1,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_PB_Night_5m_2,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_PS_Dawn_100m_1,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_PS_Dawn_100m_2,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_PS_Dawn_100m_3,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_PS_Dawn_10m_1,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_PS_Dawn_10m_2,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_PS_Dawn_5m_1,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_PS_Dusk_10m_1,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_PS_Dusk_10m_2,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_PS_Dusk_5m_1,0
Zoopagomycota,Entomophthoromycetes,CN19_Nisk_PS_Dusk_5m_2,0
