Metagenome sample,Phylum,Class,count,ASV sample,18S reads
D0147A_S37,Platyhelminthes,Rhabditophora,0.0006260172780768749,Lasker18Sc133_3_D0147,0.0
D0147A_S37,Polycystinea,Polycystinea,0.00022536622010767496,Lasker18Sc133_3_D0147,0.018348013518186806
D0147A_S37,Porifera,Demospongiae,0.0013104628354409249,Lasker18Sc133_3_D0147,3.991591048191809e-05
D0147A_S37,Prasinodermophyta,Prasinodermophyceae,2.5040691123074996e-05,Lasker18Sc133_3_D0147,6.652651746986349e-05
D0147A_S37,Raphidophyceae,Raphidophyceae,0.0014106255999332248,Lasker18Sc133_3_D0147,7.983182096383618e-05
D0147A_S37,Rhodophyta,Bangiophyceae,0.0038562664329535494,Lasker18Sc133_3_D0147,0.0
D0147A_S37,Rhodophyta,Florideophyceae,0.009465381244522349,Lasker18Sc133_3_D0147,0.0
D0147A_S37,Rotifera,Eurotatoria,0.011051291682317098,Lasker18Sc133_3_D0147,0.0
D0147A_S37,Streptophyta,Magnoliopsida,0.08215016067776804,Lasker18Sc133_3_D0147,3.991591048191809e-05
D0147A_S37,Streptophyta,Pinopsida,0.0013605442176870747,Lasker18Sc133_3_D0147,0.0001064424279517
D0147A_S37,Synurophyceae,Synurophyceae,0.0018363173490254998,Lasker18Sc133_3_D0147,0.0001463583384336454
D0147A_S37,Tubulinea,Elardia,2.5040691123074996e-05,Lasker18Sc133_3_D0147,2.6610606987945394e-05
D0147A_S37,Xanthophyceae,Xanthophyceae,0.0023204373774049496,Lasker18Sc133_3_D0147,0.0
D0147A_S37,unknown,Ancyromonadida,5.008138224614999e-05,Lasker18Sc133_3_D0147,0.0
D0147A_S37,unknown,Jakobida,0.0005675889987897,Lasker18Sc133_3_D0147,0.0
D0147A_S37,unknown,Rotosphaerida,5.008138224614999e-05,Lasker18Sc133_3_D0147,6.652651746986349e-05
D0147A_S37,unknown,Sticholonchida,1.6693794082049997e-05,Lasker18Sc133_3_D0147,0.00043907501530102697
D0147A_S37,unknown,Telonemida,3.3387588164099995e-05,Lasker18Sc133_3_D0147,0.0011974773144571625
D0147A_S37,unknown,unknown,0.004465589916948375,Lasker18Sc133_3_D0147,0.14852710290320742
D0142A_S35,Acantharea,Acantharea,2.2989668443001715e-05,Lasker18Sc132_17_D0142,2.8616670164259686e-05
D0142A_S35,Annelida,Polychaeta,0.0004505975014828336,Lasker18Sc132_17_D0142,9.538890054753228e-06
D0142A_S35,Aphelidea,Aphelidea,1.532644562866781e-06,Lasker18Sc132_17_D0142,0.0
D0142A_S35,Apicomplexa,Aconoidasida,0.0015770912551899177,Lasker18Sc132_17_D0142,0.0
D0142A_S35,Apicomplexa,Conoidasida,0.002282107754108637,Lasker18Sc132_17_D0142,0.0003720167121353759
D0142A_S35,Arthropoda,Branchiopoda,0.0006345148490268473,Lasker18Sc132_17_D0142,0.0
D0142A_S35,Arthropoda,Hexanauplia,0.006988859206672521,Lasker18Sc132_17_D0142,0.15123910181811198
D0142A_S35,Arthropoda,Malacostraca,0.003226216804834574,Lasker18Sc132_17_D0142,9.538890054753228e-06
D0142A_S35,Arthropoda,Ostracoda,0.0013763148174543694,Lasker18Sc132_17_D0142,0.0
D0142A_S35,Arthropoda,Pycnogonida,0.0031465192875655013,Lasker18Sc132_17_D0142,0.0
D0142A_S35,Arthropoda,Thecostraca,0.0006483086500926483,Lasker18Sc132_17_D0142,0.0
D0142A_S35,Ascomycota,Dothideomycetes,0.0030055159877817577,Lasker18Sc132_17_D0142,0.0
D0142A_S35,Ascomycota,Eurotiomycetes,0.002134973876073426,Lasker18Sc132_17_D0142,0.0
D0142A_S35,Ascomycota,Leotiomycetes,0.0008720747562711984,Lasker18Sc132_17_D0142,0.0
D0142A_S35,Ascomycota,Pezizomycetes,0.00043680370041703257,Lasker18Sc132_17_D0142,0.0
D0142A_S35,Ascomycota,Saccharomycetes,0.0030821482159250966,Lasker18Sc132_17_D0142,0.0
D0142A_S35,Ascomycota,Sordariomycetes,0.0030055159877817577,Lasker18Sc132_17_D0142,0.0
D0142A_S35,Bacillariophyta,Bacillariophyceae,0.2340884673094578,Lasker18Sc132_17_D0142,0.062355724287920286
D0142A_S35,Bacillariophyta,Coscinodiscophyceae,0.22805138037632555,Lasker18Sc132_17_D0142,0.19590972394451886
D0142A_S35,Bacillariophyta,Fragilariophyceae,0.01453100310053995,Lasker18Sc132_17_D0142,0.005895034053837339
D0142A_S35,Bacillariophyta,Mediophyceae,0.05252832710313318,Lasker18Sc132_17_D0142,0.012629490432493078
D0142A_S35,Basidiomycota,Agaricomycetes,0.005664654304355622,Lasker18Sc132_17_D0142,0.0
D0142A_S35,Basidiomycota,Exobasidiomycetes,0.00033564915926782504,Lasker18Sc132_17_D0142,0.0005723334032851
D0142A_S35,Basidiomycota,Microbotryomycetes,0.0004505975014828336,Lasker18Sc132_17_D0142,0.0
D0142A_S35,Bigyra,Bigyra,0.002121180075007625,Lasker18Sc132_17_D0142,0.003949100482667442
D0142A_S35,Bolidophyceae,Bolidophyceae,0.0016215379475130543,Lasker18Sc132_17_D0142,0.00030524448175201136
D0142A_S35,Breviatea,Breviatea,3.065289125733562e-06,Lasker18Sc132_17_D0142,0.0
D0142A_S35,Bryozoa,Gymnolaemata,0.00013947065522087706,Lasker18Sc132_17_D0142,0.0
D0142A_S35,Centroplasthelida,Centroplasthelida,3.98487586345363e-05,Lasker18Sc132_17_D0142,0.0006677223038326064
D0142A_S35,Cercozoa,Cercomonadida,3.6783469508802743e-05,Lasker18Sc132_17_D0142,0.001001583455748926
D0142A_S35,Cercozoa,Chlorarachniophyceae,0.0001532644562866781,Lasker18Sc132_17_D0142,0.0001049277906022
D0142A_S35,Cercozoa,Thecofilosea,9.195867377200686e-06,Lasker18Sc132_17_D0142,0.04199019402102219
D0142A_S35,Cercozoa,unknown,2.2989668443001715e-05,Lasker18Sc132_17_D0142,0.0002289333613140775
D0142A_S35,Chaetognatha,Sagittoidea,1.532644562866781e-06,Lasker18Sc132_17_D0142,0.0
D0142A_S35,Chlorophyta,Chlorodendrophyceae,0.00044906485691996684,Lasker18Sc132_17_D0142,0.0014976057385962
D0142A_S35,Chlorophyta,Chlorophyceae,0.012175328407413708,Lasker18Sc132_17_D0142,1.9077780109506457e-05
D0142A_S35,Chlorophyta,Chloropicophyceae,0.0012291809394191584,Lasker18Sc132_17_D0142,0.0
D0142A_S35,Chlorophyta,Mamiellophyceae,0.05240418289354098,Lasker18Sc132_17_D0142,0.0017170002098552987
D0142A_S35,Chlorophyta,Nephroselmidophyceae,0.0005517520426320412,Lasker18Sc132_17_D0142,0.0001621611309308
D0142A_S35,Chlorophyta,Pedinophyceae,0.00027127808762742025,Lasker18Sc132_17_D0142,0.0
D0142A_S35,Chlorophyta,Pyramimonadophyceae,0.0009670987191689388,Lasker18Sc132_17_D0142,0.0018123891104027308
D0142A_S35,Chlorophyta,Trebouxiophyceae,0.010044952465028883,Lasker18Sc132_17_D0142,0.0
D0142A_S35,Chlorophyta,Ulvophyceae,0.0020997230511274898,Lasker18Sc132_17_D0142,9.538890054753228e-06
D0142A_S35,Chlorophyta,unknown,0.002196279658588097,Lasker18Sc132_17_D0142,0.0
D0142A_S35,Choanoflagellata,Choanoflagellata,0.00043067312216556544,Lasker18Sc132_17_D0142,0.00322414483850631
D0142A_S35,Chordata,Actinopteri,0.008550624016233771,Lasker18Sc132_17_D0142,0.0
D0142A_S35,Chordata,Appendicularia,0.0012782255654308953,Lasker18Sc132_17_D0142,0.0016406890894175533
D0142A_S35,Chordata,Ascidiacea,0.00031419213538769013,Lasker18Sc132_17_D0142,9.538890054753228e-06
D0142A_S35,Chordata,Leptocardii,0.0003509756048964929,Lasker18Sc132_17_D0142,0.0
D0142A_S35,Chordata,Mammalia,0.006323691466388339,Lasker18Sc132_17_D0142,0.0
D0142A_S35,Chrysophyceae,Chrysophyceae,0.0006176557588353128,Lasker18Sc132_17_D0142,0.00021939447125932424
D0142A_S35,Chytridiomycota,Chytridiomycetes,0.0012628991198022277,Lasker18Sc132_17_D0142,0.0003338611519163532
D0142A_S35,Ciliophora,Litostomatea,1.8391734754401372e-05,Lasker18Sc132_17_D0142,8.585001049277906e-05
D0142A_S35,Ciliophora,Oligohymenophorea,0.0035327457174079303,Lasker18Sc132_17_D0142,0.0002575500314783372
D0142A_S35,Ciliophora,Phyllopharyngea,4.597933688600343e-06,Lasker18Sc132_17_D0142,0.0
D0142A_S35,Ciliophora,Spirotrichea,0.003560333319539532,Lasker18Sc132_17_D0142,0.019783657973556888
D0142A_S35,Ciliophora,unknown,1.532644562866781e-05,Lasker18Sc132_17_D0142,0.0009157334452561791
D0142A_S35,Cnidaria,Anthozoa,0.0031618457331941694,Lasker18Sc132_17_D0142,0.0
D0142A_S35,Cnidaria,Hydrozoa,0.00020384172686128187,Lasker18Sc132_17_D0142,9.538890054753228e-06
D0142A_S35,Cnidaria,Myxozoa,5.67078488260709e-05,Lasker18Sc132_17_D0142,0.0
D0142A_S35,Cnidaria,Scyphozoa,1.2261156502934247e-05,Lasker18Sc132_17_D0142,9.538890054753228e-06
D0142A_S35,Cryptophyceae,Cryptophyceae,0.018388669465275637,Lasker18Sc132_17_D0142,0.010950645782855511
D0142A_S35,Ctenophora,Tentaculata,1.532644562866781e-06,Lasker18Sc132_17_D0142,0.0
D0142A_S35,Dictyochophyceae,Dictyochophyceae,0.003358024237241117,Lasker18Sc132_17_D0142,0.0017074613198005033
D0142A_S35,Dinophyceae,Dinophyceae,0.022811881673709167,Lasker18Sc132_17_D0142,0.31401072171241445
D0142A_S35,Discosea,Flabellinia,1.3793801065801029e-05,Lasker18Sc132_17_D0142,3.815556021901291e-05
D0142A_S35,Discosea,Longamoebia,0.00020843966054988222,Lasker18Sc132_17_D0142,0.0
D0142A_S35,Echinodermata,Crinoidea,0.00011188305308927501,Lasker18Sc132_17_D0142,0.0
D0142A_S35,Echinodermata,Echinoidea,0.00040615080915969696,Lasker18Sc132_17_D0142,0.0
D0142A_S35,Echinodermata,Holothuroidea,0.00017778676929254658,Lasker18Sc132_17_D0142,0.0
D0142A_S35,Echinodermata,Ophiuroidea,3.065289125733562e-06,Lasker18Sc132_17_D0142,0.0
D0142A_S35,Endomyxa,Gromiida,3.065289125733562e-06,Lasker18Sc132_17_D0142,0.0
D0142A_S35,Endomyxa,Phytomyxea,0.00026361486481308634,Lasker18Sc132_17_D0142,0.0
D0142A_S35,Endomyxa,Vampyrellida,1.532644562866781e-06,Lasker18Sc132_17_D0142,0.0
D0142A_S35,Euglenozoa,Diplonemea,4.597933688600343e-06,Lasker18Sc132_17_D0142,0.0009634278955299436
D0142A_S35,Euglenozoa,Euglenida,0.0011755383797188211,Lasker18Sc132_17_D0142,4.769445027376614e-05
D0142A_S35,Euglenozoa,Kinetoplastea,0.0015311119183039142,Lasker18Sc132_17_D0142,0.0
D0142A_S35,Evosea,Variosea,0.00014253594434661062,Lasker18Sc132_17_D0142,0.0
D0142A_S35,Foraminifera,Miliolida,3.065289125733562e-06,Lasker18Sc132_17_D0142,0.0
D0142A_S35,Foraminifera,Rotaliida,3.065289125733562e-05,Lasker18Sc132_17_D0142,0.0001049277906022
D0142A_S35,Foraminifera,unknown,0.00012261156502934247,Lasker18Sc132_17_D0142,0.0
D0142A_S35,Haptophyta,Isochrysidales,0.011102477213406962,Lasker18Sc132_17_D0142,0.0007440334242707
D0142A_S35,Haptophyta,Pavlovales,0.0013747821728915025,Lasker18Sc132_17_D0142,0.0
D0142A_S35,Haptophyta,Phaeocystales,0.0066976567397278326,Lasker18Sc132_17_D0142,0.009634278955300701
D0142A_S35,Haptophyta,Prymnesiales,0.005430159686237005,Lasker18Sc132_17_D0142,0.0027376614457137504
D0142A_S35,Haptophyta,Zygodiscales,4.597933688600343e-06,Lasker18Sc132_17_D0142,0.0003529389320258
D0142A_S35,Haptophyta,unknown,0.001610809435572987,Lasker18Sc132_17_D0142,0.0
D0142A_S35,Hemichordata,Enteropneusta,0.0001456012334723442,Lasker18Sc132_17_D0142,0.0
D0142A_S35,Ichthyosporea,Ichthyosporea,0.0002743433767531538,Lasker18Sc132_17_D0142,7.631112043802583e-05
D0142A_S35,Mollusca,Bivalvia,0.0015847544780042515,Lasker18Sc132_17_D0142,0.0
D0142A_S35,Mollusca,Cephalopoda,0.00032645329189062434,Lasker18Sc132_17_D0142,0.0
D0142A_S35,Mollusca,Gastropoda,0.0017671391809853986,Lasker18Sc132_17_D0142,0.0
D0142A_S35,Mucoromycota,Mortierellomycetes,0.0033702853937440515,Lasker18Sc132_17_D0142,0.0
D0142A_S35,Mucoromycota,Mucoromycetes,0.003512821338090662,Lasker18Sc132_17_D0142,0.0
D0142A_S35,Nemertea,Enopla,1.532644562866781e-06,Lasker18Sc132_17_D0142,0.0
D0142A_S35,Nemertea,Pilidiophora,1.2261156502934247e-05,Lasker18Sc132_17_D0142,0.0
D0142A_S35,Oomycota,Lagenidiales,9.808925202347398e-05,Lasker18Sc132_17_D0142,0.0017551557700744194
D0142A_S35,Oomycota,Myzocytiopsidales,2.1457023880134935e-05,Lasker18Sc132_17_D0142,0.0
D0142A_S35,Oomycota,Pythiales,0.0046515762483006805,Lasker18Sc132_17_D0142,0.0
D0142A_S35,Pelagophyceae,Pelagophyceae,0.00424236015001525,Lasker18Sc132_17_D0142,0.00038155560219003227
D0142A_S35,Perkinsozoa,Perkinsida,0.0017947267831170005,Lasker18Sc132_17_D0142,0.0
D0142A_S35,Phaeophyceae,Phaeophyceae,0.01014150907248949,Lasker18Sc132_17_D0142,9.538890054753228e-06
D0142A_S35,Phaeosacciophyceae,Phaeosacciophyceae,7.050164989187192e-05,Lasker18Sc132_17_D0142,0.0
D0142A_S35,Picozoa,unknown,6.590371620327158e-05,Lasker18Sc132_17_D0142,9.538890054753228e-06
D0142A_S35,Platyhelminthes,Rhabditophora,0.00025288635287301885,Lasker18Sc132_17_D0142,0.0
D0142A_S35,Polycystinea,Polycystinea,2.6054957568735278e-05,Lasker18Sc132_17_D0142,0.0003624778220805532
D0142A_S35,Porifera,Demospongiae,0.00039695494178249626,Lasker18Sc132_17_D0142,0.0
D0142A_S35,Prasinodermophyta,Prasinodermophyceae,4.291404776026987e-05,Lasker18Sc132_17_D0142,5.7233340328519366e-05
D0142A_S35,Raphidophyceae,Raphidophyceae,0.0019050771916434089,Lasker18Sc132_17_D0142,4.769445027376614e-05
D0142A_S35,Rhodophyta,Bangiophyceae,0.005198730357244121,Lasker18Sc132_17_D0142,0.0
D0142A_S35,Rhodophyta,Florideophyceae,0.015741792305204706,Lasker18Sc132_17_D0142,0.0
D0142A_S35,Rotifera,Eurotatoria,0.0035879209216711345,Lasker18Sc132_17_D0142,0.00010492779060228551
D0142A_S35,Streptophyta,Magnoliopsida,0.05154590193833558,Lasker18Sc132_17_D0142,3.815556021901291e-05
D0142A_S35,Streptophyta,Pinopsida,0.0007923772390021257,Lasker18Sc132_17_D0142,0.0
D0142A_S35,Synurophyceae,Synurophyceae,0.001546438363932582,Lasker18Sc132_17_D0142,0.0
D0142A_S35,Tubulinea,Elardia,1.532644562866781e-06,Lasker18Sc132_17_D0142,0.0
D0142A_S35,Xanthophyceae,Xanthophyceae,0.003590986210796868,Lasker18Sc132_17_D0142,0.0
D0142A_S35,unknown,Ancyromonadida,1.6859090191534592e-05,Lasker18Sc132_17_D0142,0.0
D0142A_S35,unknown,Jakobida,0.0006866247641643179,Lasker18Sc132_17_D0142,0.0
D0142A_S35,unknown,Rotosphaerida,3.525082494593596e-05,Lasker18Sc132_17_D0142,9.538890054753228e-06
D0142A_S35,unknown,Sticholonchida,3.525082494593596e-05,Lasker18Sc132_17_D0142,0.0
D0142A_S35,unknown,Telonemida,0.00014866652259807776,Lasker18Sc132_17_D0142,0.006686761928381805
D0142A_S35,unknown,unknown,0.005517520426320412,Lasker18Sc132_17_D0142,0.06891848064558916
D0064A_S6,Acantharea,Acantharea,2.0832899314597614e-05,Lasker18Sc123_5_D0064,0.001240498310810627
D0064A_S6,Annelida,Polychaeta,0.0019582925355721755,Lasker18Sc123_5_D0064,0.0015836148648648296
D0064A_S6,Apicomplexa,Aconoidasida,0.006697777129643132,Lasker18Sc123_5_D0064,0.0
D0064A_S6,Apicomplexa,Conoidasida,0.00619778754609279,Lasker18Sc123_5_D0064,0.001741976351351054
D0064A_S6,Arthropoda,Branchiopoda,0.001447886502364534,Lasker18Sc123_5_D0064,0.0
D0064A_S6,Arthropoda,Hexanauplia,0.0034895106351951,Lasker18Sc123_5_D0064,0.03121040962837821
D0064A_S6,Arthropoda,Malacostraca,0.007093602216620487,Lasker18Sc123_5_D0064,0.00023754222972972432
D0064A_S6,Arthropoda,Ostracoda,0.0068331909751880165,Lasker18Sc123_5_D0064,0.0
D0064A_S6,Arthropoda,Pycnogonida,0.013572633903460345,Lasker18Sc123_5_D0064,0.0
D0064A_S6,Arthropoda,Thecostraca,0.0010937272140163746,Lasker18Sc123_5_D0064,0.0
D0064A_S6,Ascomycota,Dothideomycetes,0.012291410595612591,Lasker18Sc123_5_D0064,2.6393581081081083e-05
D0064A_S6,Ascomycota,Eurotiomycetes,0.014947605258223787,Lasker18Sc123_5_D0064,5.2787162162162165e-05
D0064A_S6,Ascomycota,Leotiomycetes,0.011697672965146559,Lasker18Sc123_5_D0064,0.0
D0064A_S6,Ascomycota,Pezizomycetes,0.0014270536030499366,Lasker18Sc123_5_D0064,0.0
D0064A_S6,Ascomycota,Saccharomycetes,0.0104685319055853,Lasker18Sc123_5_D0064,6.59839527027027e-05
D0064A_S6,Ascomycota,Sordariomycetes,0.011072685985708632,Lasker18Sc123_5_D0064,0.0
D0064A_S6,Bacillariophyta,Bacillariophyceae,0.050926022374533864,Lasker18Sc123_5_D0064,0.002349028716215857
D0064A_S6,Bacillariophyta,Coscinodiscophyceae,0.12179954584279494,Lasker18Sc123_5_D0064,0.024308488175674603
D0064A_S6,Bacillariophyta,Fragilariophyceae,0.0055311347680256666,Lasker18Sc123_5_D0064,1.319679054054054e-05
D0064A_S6,Bacillariophyta,Mediophyceae,0.025353638465865296,Lasker18Sc123_5_D0064,0.0014912373310809622
D0064A_S6,Basidiomycota,Agaricomycetes,0.018895439678340033,Lasker18Sc123_5_D0064,2.6393581081081083e-05
D0064A_S6,Basidiomycota,Exobasidiomycetes,0.0010103956167579842,Lasker18Sc123_5_D0064,0.0001187711148648
D0064A_S6,Basidiomycota,Microbotryomycetes,0.0013749713547634424,Lasker18Sc123_5_D0064,0.0
D0064A_S6,Bigyra,Bigyra,0.0059269598550030205,Lasker18Sc123_5_D0064,0.008050042229729139
D0064A_S6,Bolidophyceae,Bolidophyceae,0.0010312285160725817,Lasker18Sc123_5_D0064,0.0004222972972972108
D0064A_S6,Breviatea,Breviatea,1.0416449657298807e-05,Lasker18Sc123_5_D0064,0.0
D0064A_S6,Bryozoa,Gymnolaemata,0.000322909939376263,Lasker18Sc123_5_D0064,0.0
D0064A_S6,Centroplasthelida,Centroplasthelida,4.166579862919523e-05,Lasker18Sc123_5_D0064,0.00022434543918916486
D0064A_S6,Cercozoa,Cercomonadida,0.00012499739588758566,Lasker18Sc123_5_D0064,0.0003431165540539676
D0064A_S6,Cercozoa,Chlorarachniophyceae,7.291514760109164e-05,Lasker18Sc123_5_D0064,5.278716216216216e-05
D0064A_S6,Cercozoa,Thecofilosea,2.0832899314597614e-05,Lasker18Sc123_5_D0064,0.004143792229729657
D0064A_S6,Cercozoa,unknown,2.0832899314597614e-05,Lasker18Sc123_5_D0064,0.0003695101351350676
D0064A_S6,Chlorophyta,Chlorodendrophyceae,0.0002916605904043666,Lasker18Sc123_5_D0064,0.0
D0064A_S6,Chlorophyta,Chlorophyceae,0.012874731776421325,Lasker18Sc123_5_D0064,5.2787162162162165e-05
D0064A_S6,Chlorophyta,Chloropicophyceae,0.0016978812941397055,Lasker18Sc123_5_D0064,2.6393581081081083e-05
D0064A_S6,Chlorophyta,Mamiellophyceae,0.025707797754213453,Lasker18Sc123_5_D0064,0.00047508445945930813
D0064A_S6,Chlorophyta,Nephroselmidophyceae,0.0003333263890335618,Lasker18Sc123_5_D0064,0.0
D0064A_S6,Chlorophyta,Pedinophyceae,0.00012499739588758566,Lasker18Sc123_5_D0064,0.0
D0064A_S6,Chlorophyta,Pyramimonadophyceae,0.000541655382179538,Lasker18Sc123_5_D0064,7.918074324324325e-05
D0064A_S6,Chlorophyta,Trebouxiophyceae,0.00837482552446824,Lasker18Sc123_5_D0064,5.2787162162162165e-05
D0064A_S6,Chlorophyta,Ulvophyceae,0.0015833003479094184,Lasker18Sc123_5_D0064,0.0
D0064A_S6,Chlorophyta,unknown,0.002999937501302056,Lasker18Sc123_5_D0064,0.0
D0064A_S6,Choanoflagellata,Choanoflagellata,0.0017812128913980959,Lasker18Sc123_5_D0064,0.017564928209458534
D0064A_S6,Chordata,Actinopteri,0.024145330305618634,Lasker18Sc123_5_D0064,2.6393581081081083e-05
D0064A_S6,Chordata,Appendicularia,0.0006249869794379283,Lasker18Sc123_5_D0064,0.00019795185810810815
D0064A_S6,Chordata,Ascidiacea,0.0009374804691568926,Lasker18Sc123_5_D0064,0.0
D0064A_S6,Chordata,Leptocardii,0.0012499739588758567,Lasker18Sc123_5_D0064,0.0
D0064A_S6,Chordata,Mammalia,0.01814545530301452,Lasker18Sc123_5_D0064,0.0
D0064A_S6,Chordata,Thaliacea,1.0416449657298807e-05,Lasker18Sc123_5_D0064,5.2787162162162165e-05
D0064A_S6,Chrysophyceae,Chrysophyceae,0.0004791566842357451,Lasker18Sc123_5_D0064,0.0006466427364864135
D0064A_S6,Chytridiomycota,Chytridiomycetes,0.00305201974958855,Lasker18Sc123_5_D0064,0.0
D0064A_S6,Ciliophora,Litostomatea,7.291514760109164e-05,Lasker18Sc123_5_D0064,0.00014516469594594053
D0064A_S6,Ciliophora,Oligohymenophorea,0.012520572488073166,Lasker18Sc123_5_D0064,0.005146748310810222
D0064A_S6,Ciliophora,Spirotrichea,0.005864461157059228,Lasker18Sc123_5_D0064,0.004605679898648202
D0064A_S6,Ciliophora,unknown,6.249869794379283e-05,Lasker18Sc123_5_D0064,0.0
D0064A_S6,Cnidaria,Anthozoa,0.01257265473635966,Lasker18Sc123_5_D0064,0.0
D0064A_S6,Cnidaria,Hydrozoa,0.0009478969188141913,Lasker18Sc123_5_D0064,0.0061892947635132705
D0064A_S6,Cnidaria,Myxozoa,0.0001874960938313785,Lasker18Sc123_5_D0064,0.0
D0064A_S6,Cnidaria,Scyphozoa,0.0001458302952021833,Lasker18Sc123_5_D0064,5.2787162162162165e-05
D0064A_S6,Cryptophyceae,Cryptophyceae,0.006958188371075602,Lasker18Sc123_5_D0064,0.0021246832770267622
D0064A_S6,Ctenophora,Tentaculata,2.0832899314597614e-05,Lasker18Sc123_5_D0064,0.00030352618243242434
D0064A_S6,Dictyochophyceae,Dictyochophyceae,0.0007708172746401117,Lasker18Sc123_5_D0064,0.0004882812499999892
D0064A_S6,Dinophyceae,Dinophyceae,0.060436240911647676,Lasker18Sc123_5_D0064,0.3696157094594469
D0064A_S6,Discosea,Flabellinia,7.291514760109164e-05,Lasker18Sc123_5_D0064,0.00034311655405400274
D0064A_S6,Discosea,Longamoebia,0.0007291514760109165,Lasker18Sc123_5_D0064,0.0
D0064A_S6,Echinodermata,Crinoidea,0.00026041124143247015,Lasker18Sc123_5_D0064,0.0
D0064A_S6,Echinodermata,Echinoidea,0.001072894314701777,Lasker18Sc123_5_D0064,0.0
D0064A_S6,Echinodermata,Holothuroidea,0.0005624882814941355,Lasker18Sc123_5_D0064,0.0
D0064A_S6,Echinodermata,Ophiuroidea,3.1249348971896416e-05,Lasker18Sc123_5_D0064,1.319679054054054e-05
D0064A_S6,Endomyxa,Gromiida,1.0416449657298807e-05,Lasker18Sc123_5_D0064,0.0
D0064A_S6,Endomyxa,Phytomyxea,0.0004999895835503427,Lasker18Sc123_5_D0064,0.0
D0064A_S6,Euglenozoa,Diplonemea,1.0416449657298807e-05,Lasker18Sc123_5_D0064,0.046373521959456654
D0064A_S6,Euglenozoa,Euglenida,0.0006354034290952272,Lasker18Sc123_5_D0064,0.0
D0064A_S6,Euglenozoa,Kinetoplastea,0.00584362825774463,Lasker18Sc123_5_D0064,0.0
D0064A_S6,Evosea,Variosea,0.0003958250869773546,Lasker18Sc123_5_D0064,0.0
D0064A_S6,Foraminifera,Astrorhizida,1.0416449657298807e-05,Lasker18Sc123_5_D0064,0.0
D0064A_S6,Foraminifera,Rotaliida,1.0416449657298807e-05,Lasker18Sc123_5_D0064,0.00040910050675672157
D0064A_S6,Foraminifera,unknown,0.0005937376304660319,Lasker18Sc123_5_D0064,0.0
D0064A_S6,Haptophyta,Isochrysidales,0.009916460073748464,Lasker18Sc123_5_D0064,0.0006862331081081
D0064A_S6,Haptophyta,Pavlovales,0.0012083081602466616,Lasker18Sc123_5_D0064,0.0
D0064A_S6,Haptophyta,Phaeocystales,0.005885294056373826,Lasker18Sc123_5_D0064,0.07176414695945944
D0064A_S6,Haptophyta,Prymnesiales,0.004676985896127164,Lasker18Sc123_5_D0064,0.0006466427364863324
D0064A_S6,Haptophyta,unknown,0.001072894314701777,Lasker18Sc123_5_D0064,0.0
D0064A_S6,Hemichordata,Enteropneusta,0.0005520718318368367,Lasker18Sc123_5_D0064,0.0
D0064A_S6,Ichthyosporea,Ichthyosporea,0.0009270640194995938,Lasker18Sc123_5_D0064,0.00018475506756756758
D0064A_S6,Mollusca,Bivalvia,0.004426991104351992,Lasker18Sc123_5_D0064,0.0
D0064A_S6,Mollusca,Cephalopoda,0.0009166475698422949,Lasker18Sc123_5_D0064,0.0
D0064A_S6,Mollusca,Gastropoda,0.0053957209224807815,Lasker18Sc123_5_D0064,0.0
D0064A_S6,Mucoromycota,Mortierellomycetes,0.01038520030832691,Lasker18Sc123_5_D0064,0.0
D0064A_S6,Mucoromycota,Mucoromycetes,0.018093373054728027,Lasker18Sc123_5_D0064,0.0
D0064A_S6,Nemertea,Pilidiophora,2.0832899314597614e-05,Lasker18Sc123_5_D0064,0.0
D0064A_S6,Oomycota,Myzocytiopsidales,2.0832899314597614e-05,Lasker18Sc123_5_D0064,0.0
D0064A_S6,Oomycota,Pythiales,0.0068331909751880165,Lasker18Sc123_5_D0064,0.0
D0064A_S6,Pelagophyceae,Pelagophyceae,0.003874919272515156,Lasker18Sc123_5_D0064,7.918074324324325e-05
D0064A_S6,Perkinsozoa,Perkinsida,0.006187371096435491,Lasker18Sc123_5_D0064,2.639358108108108e-05
D0064A_S6,Phaeophyceae,Phaeophyceae,0.007979000437490886,Lasker18Sc123_5_D0064,7.918074324324325e-05
D0064A_S6,Phaeosacciophyceae,Phaeosacciophyceae,2.0832899314597614e-05,Lasker18Sc123_5_D0064,0.0
D0064A_S6,Picozoa,unknown,0.00011458094623028686,Lasker18Sc123_5_D0064,0.0004091005067566243
D0064A_S6,Platyhelminthes,Rhabditophora,0.0006874856773817212,Lasker18Sc123_5_D0064,0.0
D0064A_S6,Polycystinea,Polycystinea,6.249869794379283e-05,Lasker18Sc123_5_D0064,0.012061866554053564
D0064A_S6,Porifera,Demospongiae,0.0013333055561342473,Lasker18Sc123_5_D0064,0.0
D0064A_S6,Prasinodermophyta,Prasinodermophyceae,4.166579862919523e-05,Lasker18Sc123_5_D0064,9.237753378378379e-05
D0064A_S6,Raphidophyceae,Raphidophyceae,0.0015312180996229245,Lasker18Sc123_5_D0064,2.6393581081081083e-05
D0064A_S6,Rhodophyta,Bangiophyceae,0.0035311764338242955,Lasker18Sc123_5_D0064,0.0
D0064A_S6,Rhodophyta,Florideophyceae,0.009447719839170017,Lasker18Sc123_5_D0064,1.319679054054054e-05
